,index,위경도 missing
1023,5030,서울특별시 영등포구 영등포동3가 10-19번지 
1024,5035,서울특별시 영등포구 영등포동8가 64-3번지 
1025,5038,서울특별시 영등포구 당산동 122-2번지 
1026,5039,서울특별시 영등포구 도림동 150-88번지 
1027,5040,서울특별시 영등포구 영등포동2가 416-2번지 
1028,5046,서울특별시 영등포구 영등포동1가 121-6번지 
1029,5052,서울특별시 영등포구 당산동1가 256-99 
1030,5053,서울특별시 영등포구 영등포동3가 415-0번지 
1031,5054,서울특별시 영등포구 영등포동 618-300번지 
1032,5055,서울특별시 영등포구 영등포동 435-0번지 
1033,5056,서울특별시 영등포구 영등포동 509-0번지 
1034,5062,서울특별시 영등포구 영등포동4가 432-11번지 
1035,5064,서울특별시 영등포구 신길동 329-62번지 
1036,5065,서울특별시 영등포구 영등포동7가 151-23번지 
1037,5078,서울특별시 영등포구 당산동1가 185-10번지 
1038,5079,서울특별시 영등포구 당산동5가 33-6번지 
1039,5088,서울특별시 영등포구 영등포동3가 17-3번지 
1040,5089,서울특별시 영등포구 여의도동 10-3번지 
1041,5093,서울특별시 영등포구 신길동 235-6번지 
1042,5094,서울특별시 영등포구 영등포동1가 107번지 
1043,5097,서울특별시 영등포구 영등포동7가 23번지 
1044,5099,서울특별시 영등포구 영등포동1가 115-4번지 
1045,5103,서울특별시 영등포구 영등포동4가 423-39번지 
1046,5104,서울특별시 영등포구 신길동 115-16번지 
1047,5105,서울특별시 영등포구 신길동 329-93번지 
1048,5109,서울특별시 영등포구 영등포동1가 121-5번지 
1049,5111,서울특별시 영등포구 신길동 329-66번지 
1050,5114,서울특별시 영등포구 영등포동 423-45번지 
1051,5115,서울특별시 영등포구 신길동 238-22번지 
1052,5117,서울특별시 영등포구 영등포동 423-73번지 
1053,5119,서울특별시 영등포구 영등포동3가 27번지 
1054,5121,서울특별시 영등포구 영등포동7가 25-1번지 
1055,5123,서울특별시 영등포구 신길동 329-110번지 
1056,5124,서울특별시 영등포구 영등포동2가 524-0번지 
1057,5126,서울특별시 영등포구 도림동 162-81번지 
1058,5135,서울특별시 영등포구 신길동 115-15 
1059,5138,서울특별시 영등포구 영등포동2가 212-0번지 
1060,5143,서울특별시 영등포구 영등포동4가 28-0번지 
1061,5150,서울특별시 영등포구 신길동 232-51번지 
1062,5153,서울특별시 영등포구 영등포동3가 423-18번지 
1063,5154,서울특별시 영등포구 영등포동 469-15번지 
1064,5155,서울특별시 영등포구 영등포동3가 46-1번지 
1065,5165,서울특별시 영등포구 영등포동2가 94-307 
1066,5173,서울특별시 영등포구 신길동 236-19번지 
1067,5178,서울특별시 영등포구 영등포동4가 16-0번지 
1068,5181,서울특별시 영등포구 신길동 41-7번지 
1069,5182,서울특별시 영등포구 신길동 233-12번지 
1070,5185,서울특별시 영등포구 영등포동4가 423-29번지 
1071,5186,서울특별시 영등포구 당산동1가 21번지 
1072,5187,서울특별시 영등포구 대림동 928-1번지 
1073,5191,서울특별시 영등포구 영등포동1가 116-1번지 
1074,5193,서울특별시 영등포구 영등포동7가 155-14번지 
1075,5194,"서울특별시 영등포구 문래동1가 22-4번지 ,5 "
1076,5198,서울특별시 동작구 사당동 4134-1111번지 
1077,5205,서울특별시 영등포구 영등포동3가 24-8번지 
1078,5206,서울특별시 영등포구 당산동4가 10-1번지 
1079,5217,서울특별시 동작구 신대방동 342-41번지 
1080,5219,서울특별시 동작구 흑석동 102-70번지 외2필지 
1081,5225,서울특별시 동작구 상도동 산 111-18번지 
1082,5227,서울특별시 동작구 상도동 산 291-0번지 
1083,5231,서울특별시 동작구 신대방동 368-10번지 
1084,5241,서울특별시 동작구 노량진동 52-5번지 외1필지 
1085,5245,서울특별시 동작구 노량진동 24-22번지 
1086,5247,서울특별시 동작구 사당동 1046-11번지 외1필지 
1087,5268,서울특별시 동작구 신대방동 362-3번지 
1088,5270,서울특별시 동작구 사당동 149-3번지 
1089,5271,서울특별시 동작구 사당동 79-16번지 
1090,5273,서울특별시 동작구 상도동 179-9 
1091,5274,서울특별시 동작구 본동 153-1번지 
1092,5287,서울특별시 동작구 상도동 산 119-20번지 
1093,5298,서울특별시 동작구 본동 86-0번지 
1094,5304,서울특별시 동작구 노량진동 72-31 
1095,5308,서울특별시 동작구 흑석동 131-2번지 
1096,5318,서울특별시 동작구 상도동 171-9번지 
1097,5321,서울특별시 동작구 본동 237-0번지 
1098,5323,서울특별시 동작구 흑석동 165-26번지 
1099,5325,서울특별시 동작구 노량진동 39-34 
1100,5329,서울특별시 동작구 대방동 403-14번지 
1101,5330,서울특별시 동작구 사당동 130-1번지 13 
1102,5332,서울특별시 동작구 흑석동 33-97번지 
1103,5334,서울특별시 동작구 흑석동 168-0번지 
1104,5342,서울특별시 관악구 봉천동 899-29번지 
1105,5344,서울특별시 관악구 봉천동 866-3 
1106,5381,서울특별시 관악구 신림동 1423-22
1107,5395,서울특별시 관악구 봉천동 636-77번지 
1108,5396,서울특별시 관악구 봉천동 102-0번지 
1109,5397,서울특별시 관악구 봉천동 102-0번지 
1110,5399,서울특별시 관악구 봉천동 859-6번지 
1111,5410,서울특별시 관악구 신림동 1639-35번지 
1112,5472,서울특별시 관악구 신림동 1425-2 
1113,5478,서울특별시 관악구 신림동 1433-122번지 
1114,5479,서울특별시 관악구 신림동 1433-33번지 
1115,5480,서울특별시 관악구 봉천동 854-15 
1116,5482,서울특별시 관악구 신림동 1423-6번지 
1117,5487,서울특별시 관악구 신림동 1433-91번지 
1118,5490,서울특별시 관악구 봉천동 62-29번지 
1119,5508,서울특별시 관악구 신림동 1639-36번지 
1120,5509,서울특별시 관악구 신림동 1639-40번지 
1121,5513,서울특별시 관악구 신림동 1432-13번지 
1122,5516,서울특별시 관악구 신림동 1432-38번지 
1123,5520,"서울특별시 관악구 신림동 1433-123번지 발리모텔 지하1층, 지상1~4층 "
1124,5522,서울특별시 관악구 신림동 1433-124번지 
1125,5537,서울특별시 관악구 신림동 1425-24번지 
1126,5542,서울특별시 관악구 신림동 1421-51번지 
1127,5548,서울특별시 관악구 신림동 1425-1 
1128,5560,서울특별시 관악구 봉천동 37-4번지 
1129,5581,서울특별시 관악구 신림동 1433-20번지 
1130,5585,서울특별시 관악구 신림동 1426-10 
1131,5594,서울특별시 관악구 신림동 354-0번지 
1132,5597,서울특별시 관악구 신림동 산 104-7번지 
1133,5602,서울특별시 관악구 신림동 1426-12번지 
1134,5606,서울특별시 관악구 봉천동 89-0번지 
1135,5609,서울특별시 관악구 봉천동 158-0번지 
1136,5610,서울특별시 관악구 봉천동 102-0번지 
1137,5611,서울특별시 관악구 봉천동 40-18번지 
1138,5622,서울특별시 관악구 신림동 405-3번지 
1139,5632,서울특별시 관악구 신림동 529-21번지 
1140,5638,서울특별시 관악구 봉천동 457-117번지 
1141,5641,서울특별시 관악구 신림동 551-29번지 
1142,5646,서울특별시 관악구 봉천동 868-14번지 
1143,5650,서울특별시 관악구 신림동 1640-56번지 
1144,5654,서울특별시 관악구 봉천동 895-17번지 
1145,5658,서울특별시 관악구 신림동 산 104-7번지 
1146,5659,서울특별시 관악구 신림동 1639-34 
1147,5663,서울특별시 관악구 신림동 41-29번지 
1148,5667,서울특별시 관악구 신림동 1639-50번지 
1149,5670,서울특별시 관악구 신림동 1421-6번지 
1150,5673,서울특별시 관악구 신림동 1433-35번지 
1151,5675,서울특별시 관악구 봉천동 868-26번지 
1152,5679,서울특별시 관악구 봉천동 876-15번지 
1153,5689,서울특별시 관악구 신림동 1664-11번지 
1154,5695,서울특별시 관악구 봉천동 853-3 
1155,5696,서울특별시 관악구 신림동 1568-6 
1156,5707,서울특별시 관악구 봉천동 102-0번지 
1157,5708,서울특별시 관악구 봉천동 17-1번지 
1158,5709,서울특별시 관악구 봉천동 102-0번지 
1159,5711,서울특별시 관악구 신림동 354-0번지 
1160,5720,서울특별시 관악구 신림동 1639-48번지 
1161,5721,서울특별시 관악구 신림동 1422-26번지 
1162,5725,서울특별시 관악구 신림동 104-0번지 
1163,5726,서울특별시 관악구 신림동 1666-10번지 
1164,5733,서울특별시 관악구 봉천동 89-0번지 
1165,5734,서울특별시 관악구 봉천동 89-0번지 
1166,5752,서울특별시 서초구 서초동 1592-5번지 
1167,5761,서울특별시 관악구 봉천동 89-0번지 
1168,5762,서울특별시 관악구 봉천동 81-0번지 
1169,5764,서울특별시 관악구 봉천동 89-0번지 
1170,5765,서울특별시 관악구 봉천동 1-256번지 
1171,5767,서울특별시 관악구 봉천동 38-210번지 
1172,5768,서울특별시 관악구 신림동 426-6번지 
1173,5770,서울특별시 관악구 신림동 1274-0번지 
1174,5778,서울특별시 서초구 서초동 1601-13번지 
1175,5781,서울특별시 서초구 서초동 1592-14번지 
1176,5785,서울특별시 서초구 서초동 1591-2번지 
1177,5786,서울특별시 서초구 서초동 1590-9번지 
1178,5787,서울특별시 서초구 방배동 818-33번지 
1179,5789,서울특별시 서초구 방배동 1855번지 
1180,5791,서울특별시 서초구 서초동 1590-8번지 
1181,5796,서울특별시 서초구 서초동 1309-4번지 
1182,5810,서울특별시 서초구 서초동 1601-7
1183,5825,서울특별시 서초구 서초동 1595-4 1층 ~ 15층
1184,5833,서울특별시 서초구 방배동 752-18번지 
1185,5836,서울특별시 서초구 서초동 1591-8 (2층 ~6층) 
1186,5839,서울특별시 서초구 서초동 1595-12번지 (1~9층) 
1187,5841,서울특별시 서초구 서초동 1593-14 
1188,5842,서울특별시 서초구 서초동 1337-36번지 
1189,5844,서울특별시 서초구 방배동 755-2번지 
1190,5846,서울특별시 서초구 방배동 818-22번지 
1191,5851,서울특별시 서초구 반포동 737-17 
1192,5854,서울특별시 서초구 서초동 1600-2번지 1층 
1193,5856,서울특별시 서초구 서초동 1593-17번지 
1194,5857,서울특별시 서초구 서초동 1591-7 (1층~7층) 
1195,5858,서울특별시 서초구 방배동 756-4번지 
1196,5859,서울특별시 서초구 서초동 1601-3번지 
1197,5860,서울특별시 서초구 서초동 1338-13번지 
1198,5861,서울특별시 서초구 서초동 1601-4번지 
1199,5866,서울특별시 서초구 반포동 94-3 
1200,5870,서울특별시 서초구 반포동 63-1 외 4필지 4층~14층 
1201,5876,서울특별시 서초구 서초동 1584-8번지 (2층~10층) 
1202,5877,"서울특별시 서초구 서초동 1337-18번지 , 19호(4층~7층) "
1203,5879,서울특별시 서초구 서초동 1308-9번지 
1204,5880,서울특별시 서초구 서초동 1309-6 
1205,5883,"서울특별시 서초구 서초동 1337-18 1, 4~6층 "
1206,5884,서울특별시 서초구 방배동 756-4 3층~6층 
1207,5886,서울특별시 서초구 서초동 1593-21번지 
1208,5887,서울특별시 서초구 서초동 1595-11번지 2층 ~ 8층 
1209,5888,서울특별시 서초구 서초동 1591-6 
1210,5889,서울특별시 서초구 서초동 1589-10번지 
1211,5893,서울특별시 강남구 역삼동 720-16 
1212,5894,서울특별시 강남구 역삼동 719-22 4~6층 
1213,5897,서울특별시 강남구 삼성동 142-16번지 지상3~4층 
1214,5900,서울특별시 강남구 삼성동 168-16 
1215,5901,서울특별시 강남구 역삼동 651-2번지 
1216,5903,서울특별시 강남구 역삼동 676번지 
1217,5905,"서울특별시 강남구 역삼동 719-16번지 ,17호 "
1218,5906,서울특별시 강남구 논현동 80-24번지 
1219,5909,서울특별시 강남구 삼성동 49-9 
1220,5912,서울특별시 강남구 역삼동 703번지 
1221,5915,서울특별시 강남구 역삼동 826-46번지 
1222,5922,서울특별시 강남구 역삼동 718-21번지 지상2 ~ 7층 
1223,5923,서울특별시 강남구 역삼동 831-8번지 
1224,5929,서울특별시 강남구 삼성동 144-7번지 지상1층-지상10층 
1225,5931,서울특별시 강남구 역삼동 648-12번지 
1226,5951,서울특별시 강남구 역삼동 831-7번지 
1227,5952,서울특별시 강남구 삼성동 144-7 
1228,5953,서울특별시 강남구 역삼동 826-32 
1229,5957,서울특별시 강남구 역삼동 646-3번지 
1230,5964,서울특별시 강남구 신사동 18-2번지 
1231,5965,서울특별시 강남구 역삼동 720-28번지 
1232,5970,서울특별시 강남구 역삼동 720-32번지 
1233,5971,서울특별시 강남구 역삼동 720-31번지 
1234,5990,서울특별시 강남구 삼성동 144-12 
1235,5993,"서울특별시 강남구 삼성동 144-6 지상3,4,5층 "
1236,6002,서울특별시 강남구 삼성동 142-4번지 
1237,6003,서울특별시 강남구 논현동 56-21 
1238,6004,서울특별시 강남구 역삼동 678-30 
1239,6011,서울특별시 강남구 삼성동 142-17 
1240,6016,서울특별시 강남구 신사동 514-2 신사케이호텔 주건축물제1동 2~16층 
1241,6035,서울특별시 강남구 청담동 129번지 
1242,6039,서울특별시 강남구 삼성동 146-4번지 
1243,6055,서울특별시 강남구 삼성동 141-9번지 
1244,6071,서울특별시 송파구 방이동 39-7번지 
1245,6073,서울특별시 강남구 역삼동 648-12번지 
1246,6074,"서울특별시 강남구 청담동 129번지 번지3,4,6호 "
1247,6080,서울특별시 강남구 도곡동 956-11번지 
1248,6083,서울특별시 강남구 역삼동 826-5번지 
1249,6089,서울특별시 강남구 청담동 129-5번지 
1250,6096,서울특별시 강동구 천호동 327-18번지 
1251,6123,서울특별시 강남구 삼성동 113-5 
1252,6126,서울특별시 강남구 역삼동 677-20
1253,6146,서울특별시 강남구 역삼동 603-1 
1254,6172,서울특별시 강남구 역삼동 719-20번지 
1255,6181,서울특별시 강남구 논현동 206-1번지 
1256,6187,서울특별시 강남구 논현동 74 
1257,6191,서울특별시 강남구 역삼동 826-46
1258,6247,"서울특별시 송파구 거여동 129-73번지 4, 5층 "
1259,6291,서울특별시 송파구 거여동 216-1번지 
1260,6292,서울특별시 송파구 거여동 208-17번지 
1261,6293,서울특별시 송파구 방이동 48-10번지 
1262,6299,서울특별시 송파구 잠실동 176-10번지 
1263,6302,서울특별시 송파구 장지동 산 474-5번지 
1264,6304,서울특별시 송파구 방이동 42 
1265,6307,서울특별시 송파구 방이동 50-1번지 
1266,6309,서울특별시 송파구 잠실동 183-7번지 
1267,6310,서울특별시 송파구 방이동 39-4번지 
1268,6312,서울특별시 송파구 방이동 48-8번지 
1269,6317,서울특별시 송파구 방이동 43-1번지 
1270,6320,서울특별시 송파구 방이동 46-4번지 
1271,6324,서울특별시 송파구 장지동 산 207-3번지 
1272,6325,서울특별시 송파구 장지동 산 203-18번지 
1273,6326,서울특별시 송파구 방이동 49-9번지 
1274,6329,서울특별시 송파구 방이동 48-8번지 
1275,6330,서울특별시 송파구 거여동 589-1번지 
1276,6331,서울특별시 송파구 방이동 48-10번지 
1277,6333,서울특별시 송파구 방이동 41-4번지 
1278,6335,서울특별시 송파구 방이동 46-6 
1279,6339,서울특별시 송파구 장지동 산 183-0번지 
1280,6340,서울특별시 송파구 방이동 38-10 IM HOTEL 
1281,6344,서울특별시 송파구 방이동 41-15번지 
1282,6345,서울특별시 송파구 거여동 219-4번지 
1283,6346,서울특별시 송파구 거여동 181번지 
1284,6347,서울특별시 송파구 장지동 산 133-0번지 
1285,6354,서울특별시 송파구 방이동 42-14번지 
1286,6355,서울특별시 송파구 방이동 41-16번지 
1287,6356,서울특별시 송파구 삼전동 69-16 
1288,6357,서울특별시 송파구 방이동 34 
1289,6359,서울특별시 송파구 방이동 39-7번지 
1290,6363,서울특별시 송파구 방이동 48-11번지 
1291,6364,서울특별시 송파구 방이동 50-12번지 
1292,6365,서울특별시 송파구 방이동 38-5번지 
1293,6366,서울특별시 송파구 방이동 28-4 
1294,6369,서울특별시 송파구 방이동 43-4번지 
1295,6370,서울특별시 송파구 방이동 49-13번지 
1296,6373,서울특별시 송파구 방이동 43-2번지 
1297,6374,서울특별시 송파구 방이동 42-1 
1298,6375,서울특별시 송파구 장지동 산 314-17번지 
1299,6377,서울특별시 송파구 장지동 산 98-5번지 
1300,6378,서울특별시 송파구 장지동 산 176-8번지 
1301,6380,서울특별시 송파구 방이동 48-11번지 
1302,6381,서울특별시 송파구 장지동 산 94-15번지 
1303,6382,서울특별시 송파구 가락동 0000번지 
1304,6387,서울특별시 송파구 장지동 산 166-0번지 
1305,6389,서울특별시 송파구 방이동 48-10번지 
1306,6390,서울특별시 송파구 방이동 41-10번지 
1307,6392,서울특별시 송파구 방이동 41-12 
1308,6393,"서울특별시 송파구 거여동 216-5번지 지상2,3층 "
1309,6396,서울특별시 송파구 거여동 181-406번지 
1310,6397,서울특별시 송파구 오금동 190-6번지 
1311,6398,서울특별시 송파구 장지동 산 308-40번지 
1312,6401,서울특별시 송파구 방이동 47-6번지 
1313,6450,서울특별시 강동구 성내동 429 
1314,6461,서울특별시 강동구 천호동 419-1번지 
1315,6462,서울특별시 강동구 천호동 423-9 
1316,6466,서울특별시 강동구 천호동 430-4번지 
1317,6473,서울특별시 강동구 길동 386-7 
1318,6475,서울특별시 강동구 길동 415-15번지 
1319,6478,서울특별시 강동구 천호동 425-14번지 
1320,6479,서울특별시 강동구 천호동 425-32번지 
1321,6487,서울특별시 강동구 천호동 418-6번지 
1322,6488,서울특별시 강동구 천호동 423-38번지 
1323,6492,서울특별시 강동구 천호동 430-18번지 
1324,6495,서울특별시 강동구 강일동 364-4번지 
1325,6496,서울특별시 강동구 천호동 557-2 
1326,6498,서울특별시 강동구 천호동 423-95번지 
1327,6508,서울특별시 강동구 천호동 166-97번지 
1328,6511,서울특별시 강동구 천호동 423-139 
1329,6513,서울특별시 강동구 길동 413-17번지 
1330,6514,서울특별시 강동구 천호동 437-15번지 
1331,6516,서울특별시 강동구 천호동 423-90 
1332,6523,서울특별시 강동구 길동 415-15번지 
1333,6524,서울특별시 강동구 천호동 455-7번지 
1334,6527,서울특별시 강동구 천호동 327-42번지 
1335,6536,서울특별시 강동구 천호동 153-19번지 
1336,6537,서울특별시 강동구 천호동 153-4번지 
1337,6538,서울특별시 강동구 천호동 375-14번지 
1338,6539,서울특별시 강동구 천호동 423-168번지 
1339,6540,서울특별시 강동구 길동 388-8번지 
1340,6544,서울특별시 강동구 천호동 425-14번지 
1341,6549,서울특별시 강동구 길동 386-6 
1342,6550,서울특별시 강동구 성내동 226-12번지 
1343,6551,서울특별시 강동구 천호동 425-39번지 
1344,6553,서울특별시 강동구 길동 388-2 
1345,6554,서울특별시 강동구 길동 386-4 
1346,6558,서울특별시 강동구 천호동 419-1번지 420-4 
1347,6559,서울특별시 강동구 천호동 423-175번지 
1348,6560,서울특별시 강동구 길동 413-35번지 
1349,6566,서울특별시 강동구 천호동 430-6번지 
1350,6567,서울특별시 강동구 천호동 430-19번지 
1351,6573,서울특별시 강동구 천호동 423-173번지 
1352,6574,서울특별시 강동구 천호동 438-24번지 
1353,6575,서울특별시 강동구 천호동 423-132 
1354,6576,서울특별시 강동구 천호동 423-150 
1355,6584,서울특별시 강동구 길동 416-17번지 
1356,6587,서울특별시 강동구 천호동 430-10번지 
1357,6589,서울특별시 강동구 천호동 423-118 
1358,6594,서울특별시 강동구 천호동 452-13번지 
1359,6595,서울특별시 강동구 천호동 455-12번지 
1360,6598,서울특별시 강동구 길동 416-15번지 
1361,6600,서울특별시 강동구 천호동 423-178번지 
1362,6601,서울특별시 강동구 암사동 462-26 
1363,6605,서울특별시 강동구 천호동 430-11번지 
1364,6610,서울특별시 강동구 천호동 430-18번지 
1365,6615,서울특별시 강동구 천호동 455-2번지 
1366,6619,서울특별시 강동구 천호동 425-14번지 
1367,6622,서울특별시 강동구 천호동 430-12번지 
1368,6626,서울특별시 강동구 천호동 557 
1369,6627,서울특별시 강동구 천호동 331-9번지 
1370,6631,서울특별시 강동구 천호동 430-11번지 
1371,6636,서울특별시 강동구 천호동 455-1번지 
1372,6637,서울특별시 강동구 천호동 397-54번지 
1373,6639,서울특별시 강동구 천호동 455-3번지 
1374,6640,서울특별시 강동구 길동 388-7번지 
1375,6643,서울특별시 강동구 길동 416-20번지 
1376,6644,서울특별시 강동구 천호동 437-8번지 
