,사업장명,지번주소,도로명주소,위도,경도,인허가일자,인허가취소일자,영업상태코드,폐업일자,휴업시작일자,휴업종료일자,재개업일자,데이터갱신일자,업태구분명,한실수,양실수,욕실수
5675,안단테,서울특별시 관악구 봉천동 868-26번지 ,서울특별시 관악구 관악로17길 7 (봉천동),,,19950215,,3,20170217,,,,2018-08-31 23:59:59.0,여관업,0.0,30.0,0.0
5676,빅토리아 모텔,서울특별시 관악구 봉천동 43-2번지 ,,37.4846786142039,126.954566932438,19880105,,3,20110620,,,,2018-08-31 23:59:59.0,여관업,2.0,16.0,18.0
5677,꿈의궁전,서울특별시 관악구 봉천동 854-13번지 ,서울특별시 관악구 관악로14길 11 (봉천동),37.4792475435531,126.953258518036,20000724,,3,20160609,,,,2018-08-31 23:59:59.0,여관업,2.0,21.0,25.0
5678,보미촌,서울특별시 관악구 봉천동 882-4번지 ,,37.4808933764346,126.948605040583,19811212,,3,20090629,,,,2018-08-31 23:59:59.0,여관업,2.0,21.0,
5679,파크W 모텔,서울특별시 관악구 봉천동 876-15번지 ,서울특별시 관악구 남부순환로216길 21 (봉천동),,,20090703,,3,20140901,,,,2018-08-31 23:59:59.0,여관업,2.0,20.0,0.0
5680,월드장,서울특별시 관악구 봉천동 62-13 ,서울특별시 관악구 행운1마길 24 (봉천동),37.4831684167592,126.955230290278,19891018,,3,20200902,,,,2020-09-04 02:40:00.0,여관업,0.0,17.0,0.0
5681,밀라노모텔,서울특별시 관악구 신림동 1421-4번지 ,,37.4853152177455,126.932108068826,19991129,,3,20100330,,,,2018-08-31 23:59:59.0,여관업,,18.0,21.0
5682,타임,서울특별시 관악구 신림동 1432-31번지 ,,37.4866534938287,126.928013290398,20030106,,3,20100506,,,,2018-08-31 23:59:59.0,여관업,0.0,31.0,0.0
5683,혜성장,서울특별시 관악구 신림동 1432-59번지 ,,37.4855857317205,126.928793917873,19870818,,3,20100823,,,,2018-08-31 23:59:59.0,여관업,1.0,13.0,15.0
5684,하이텔,서울특별시 관악구 신림동 1421-23번지 ,,37.4852208051562,126.931196153263,20010331,,3,20100723,,,,2018-08-31 23:59:59.0,여관업,0.0,24.0,30.0
5685,K(케이),서울특별시 관악구 봉천동 867-14번지 ,서울특별시 관악구 남부순환로218길 27 (봉천동),37.4800423684314,126.950492473869,19911221,,3,20180115,,,,2018-08-31 23:59:59.0,일반호텔,0.0,45.0,45.0
5686,첼로모텔,서울특별시 관악구 봉천동 863-9번지 ,,37.4799096458368,126.951790256382,20010709,,3,20110624,,,,2018-08-31 23:59:59.0,여관업,,31.0,34.0
5687,호텔리베라,서울특별시 관악구 봉천동 868-25번지 ,서울특별시 관악구 관악로17길 9 (봉천동),37.4806186063628,126.951245075921,20010414,,3,20170217,,,,2018-08-31 23:59:59.0,여관업,0.0,25.0,0.0
5688,민선,서울특별시 관악구 봉천동 62-32번지 ,,37.4829654362539,126.954566047723,19721127,,3,20100812,,,,2018-08-31 23:59:59.0,여인숙업,9.0,4.0,
5689,화성,서울특별시 관악구 신림동 1664-11번지 ,서울특별시 관악구 시흥대로158길 29 (신림동),,,19740703,,3,20150623,,,,2018-08-31 23:59:59.0,여인숙업,8.0,,
5690,하이얏트모텔,서울특별시 관악구 신림동 1431-25번지 ,서울특별시 관악구 신림동1길 21 (신림동),37.4865566029204,126.92855340249,19821126,,3,20170317,,,,2018-08-31 23:59:59.0,여관업,0.0,16.0,0.0
5691,대호,서울특별시 관악구 봉천동 32-4번지 ,,37.4842227432944,126.955379473391,19720131,,3,20020620,,,,2018-08-31 23:59:59.0,여관업,2.0,11.0,0.0
5692,뷰(view)모텔,서울특별시 관악구 신림동 1425-6번지 ,서울특별시 관악구 봉천로12길 32 (신림동),37.4872843582096,126.929471745847,19781023,,3,20170220,,,,2018-08-31 23:59:59.0,여관업,2.0,27.0,
5693,한일장,서울특별시 관악구 봉천동 883-9번지 ,,37.4812330154674,126.947893539196,20010206,,3,20120529,,,,2018-08-31 23:59:59.0,여관업,2.0,16.0,18.0
5694,경동,서울특별시 관악구 신림동 393-19번지 ,서울특별시 관악구 양지길 8 (신림동),37.4718928068836,126.932604279179,19781020,,3,20180704,,,,2018-08-31 23:59:59.0,여관업,2.0,7.0,0.0
5695,청호모텔,서울특별시 관악구 봉천동 853-3 ,서울특별시 관악구 남부순환로224길 5 (봉천동),,,20000925,,3,20210917,,,,2021-09-19 02:40:00.0,여관업,3.0,20.0,23.0
5696,드림모텔,서울특별시 관악구 신림동 1568-6 ,서울특별시 관악구 난곡로 296-1 (신림동),,,20000713,,3,20200729,,,,2020-07-31 02:40:00.0,여관업,0.0,23.0,28.0
5697,청운장,서울특별시 관악구 봉천동 868-23번지 ,,37.480612466471,126.95099578176,19991021,,3,20070903,,,,2018-08-31 23:59:59.0,여관업,,16.0,
5698,금정장,서울특별시 관악구 신림동 1421-16번지 ,서울특별시 관악구 신림로66길 36 (신림동),37.4855830314351,126.9316981816,19881101,,3,20150326,,,,2018-08-31 23:59:59.0,여관업,3.0,14.0,
5699,리젠모텔,서울특별시 관악구 신림동 1433-113 ,서울특별시 관악구 남부순환로 1591-5 (신림동),37.4843238268695,126.927098560695,19821222,,3,20200724,,,,2020-07-26 02:40:00.0,여관업,0.0,11.0,16.0
5700,신흥장,서울특별시 관악구 신림동 1433-32번지 ,,37.484532502729,126.928428695781,19830421,,3,20030326,,,,2018-08-31 23:59:59.0,여관업,9.0,6.0,15.0
5701,티파니,서울특별시 관악구 신림동 1422-26번지 ,,37.4848588089106,126.930936770856,20000908,,3,20010927,,,,2018-08-31 23:59:59.0,여관업,3.0,13.0,16.0
5702,꿈의궁전,서울특별시 관악구 봉천동 876-27번지 ,,37.4807584513034,126.949971809584,19831007,,3,20010626,,,,2018-08-31 23:59:59.0,여관업,3.0,16.0,19.0
5703,국빈장,서울특별시 관악구 신림동 1432-89번지 ,,37.4853820169577,126.928799199257,19831230,,3,20000928,,,,2018-08-31 23:59:59.0,여관업,0.0,18.0,0.0
5704,대원장,서울특별시 관악구 신림동 1421-55번지 ,,37.4851550460972,126.930451552859,19800519,,3,20030411,,,,2018-08-31 23:59:59.0,여관업,,17.0,18.0
5705,대일각,서울특별시 관악구 봉천동 894-13번지 ,,37.4813277647007,126.947201537256,19800609,,3,19990331,,,,2018-08-31 23:59:59.0,여관업,2.0,28.0,28.0
5706,가람장,서울특별시 관악구 신림동 703-1번지 ,,37.4698184526962,126.920228489474,19990821,,3,20100825,,,,2018-08-31 23:59:59.0,여관업,1.0,9.0,11.0
5707,북경,서울특별시 관악구 봉천동 102-0번지 ,,,,19730901,,3,19970225,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
5708,용궁,서울특별시 관악구 봉천동 17-1번지 ,,,,19701230,,3,19900525,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,0.0
5709,현대,서울특별시 관악구 봉천동 102-0번지 ,,,,19690626,,3,19950523,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
5710,수정,서울특별시 관악구 봉천동 738-4번지 ,,37.4842803848726,126.955797782993,19730920,,3,20030326,,,,2018-08-31 23:59:59.0,여인숙업,2.0,8.0,
5711,동화,서울특별시 관악구 신림동 354-0번지 ,,,,19680430,,3,20100401,,,,2018-08-31 23:59:59.0,여인숙업,9.0,,
5712,별장,서울특별시 관악구 신림동 1433-20번지 ,,37.4847360901243,126.928659722742,19830928,,3,19970331,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,17.0
5713,동백장,서울특별시 관악구 봉천동 874-14번지 ,,37.4821655090528,126.949647172882,19811014,,3,20061230,,,,2018-08-31 23:59:59.0,여관업,3.0,12.0,11.0
5714,서울,서울특별시 관악구 봉천동 7-270번지 ,,37.4867837290816,126.956724949431,19701118,,3,19970516,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,0.0
5715,유일,서울특별시 관악구 봉천동 465-3번지 ,,37.4863612823402,126.948296347781,19711215,,3,20030326,,,,2018-08-31 23:59:59.0,여관업,1.0,12.0,
5716,라마다모텔,서울특별시 관악구 신림동 1422-18번지 ,서울특별시 관악구 신림로64길 28 (신림동),37.4849830915819,126.93130355874,20000719,,3,20140424,,,,2018-08-31 23:59:59.0,여관업,10.0,26.0,38.0
5717,한옥장,서울특별시 관악구 신림동 1425-3번지 ,,37.4875388704238,126.929283356744,19800718,,3,20000731,,,,2018-08-31 23:59:59.0,여관업,0.0,20.0,20.0
5718,삼진장,서울특별시 관악구 남현동 1060-10번지 ,,37.4760571267379,126.98099287476,20000401,,3,20050509,,,,2018-08-31 23:59:59.0,여관업,,28.0,31.0
5719,상상 호텔,서울특별시 관악구 봉천동 854-3 ,서울특별시 관악구 남부순환로224길 25 (봉천동),37.4796944761291,126.953339529077,19890907,,3,20200825,,,,2021-04-29 02:40:00.0,일반호텔,6.0,34.0,40.0
5720,허브파크,서울특별시 관악구 신림동 1639-48번지 ,서울특별시 관악구 남부순환로 1590-13 (신림동),,,19710224,,3,20170207,,,,2018-08-31 23:59:59.0,여관업,0.0,18.0,0.0
5721,티파니,서울특별시 관악구 신림동 1422-26번지 ,서울특별시 관악구 남부순환로181길 5 (신림동),,,20030220,,3,20160928,,,,2018-08-31 23:59:59.0,여관업,0.0,12.0,0.0
5722,삼원장,서울특별시 관악구 신림동 1431-22번지 ,서울특별시 관악구 신림동1길 23 (신림동),37.4864502268122,126.928607890066,19800814,,3,20180321,,,,2018-08-31 23:59:59.0,여관업,0.0,18.0,17.0
5723,동연장,서울특별시 관악구 신림동 1433-37번지 ,서울특별시 관악구 신림로63길 7 (신림동),37.4845319170285,126.929101101503,19991018,,3,20200402,,,,2020-04-04 02:40:00.0,여관업,0.0,13.0,16.0
5724,동경타워,서울특별시 관악구 신림동 1432-27 동경타워 ,"서울특별시 관악구 신림동1길 16, 동경타워 (신림동)",37.4866917013444,126.928169176624,20180919,,3,20220223,,,,2022-02-25 02:40:00.0,일반호텔,0.0,45.0,0.0
5725,태창,서울특별시 관악구 신림동 104-0번지 ,,,,19730622,,3,20030326,,,,2018-08-31 23:59:59.0,여인숙업,10.0,,
5726,구봉,서울특별시 관악구 신림동 1666-10번지 ,서울특별시 관악구 시흥대로158길 3 (신림동),,,19701130,,3,20170328,,,,2018-08-31 23:59:59.0,여인숙업,11.0,0.0,0.0
5727,성보장,서울특별시 관악구 신림동 1433-99번지 ,서울특별시 관악구 남부순환로 1593-5 (신림동),37.4843340341545,126.927433339145,19861006,,3,20181206,,,,2018-12-08 02:40:00.0,여관업,4.0,13.0,17.0
5728,알빈,서울특별시 관악구 신림동 1639-48번지 ,서울특별시 관악구 남부순환로 1590-15 (신림동),37.483315113437,126.927775892294,20180314,,3,20190314,,,,2019-03-16 02:40:00.0,관광호텔,0.0,36.0,0.0
5729,대원,서울특별시 관악구 신림동 107-16번지 ,,37.4738072013579,126.935543898387,19691105,,3,20101110,,,,2018-08-31 23:59:59.0,여관업,17.0,,
5730,난곡,서울특별시 관악구 신림동 635-7번지 ,,37.4707919982769,126.920234124595,19731015,,3,20030407,,,,2018-08-31 23:59:59.0,여인숙업,10.0,,
5731,진주,서울특별시 관악구 봉천동 37-46번지 ,,37.4862182998142,126.957590139107,19690709,,3,20110706,,,,2018-08-31 23:59:59.0,여관업,13.0,0.0,0.0
5732,송도,서울특별시 관악구 봉천동 37-2번지 ,,37.4865281220251,126.95799803108,19690919,,3,20070322,,,,2018-08-31 23:59:59.0,여관업,10.0,,
5733,신성,서울특별시 관악구 봉천동 89-0번지 ,,,,19690419,,3,20030326,,,,2018-08-31 23:59:59.0,여인숙업,6.0,,
5734,강남,서울특별시 관악구 봉천동 89-0번지 ,,,,19700613,,3,20030326,,,,2018-08-31 23:59:59.0,여인숙업,11.0,1.0,
5735,명보장,서울특별시 관악구 신림동 1639-38번지 ,,37.4835052296507,126.928076913736,19870709,,3,20010910,,,,2018-08-31 23:59:59.0,여관업,2.0,16.0,18.0
5736,서림파크,서울특별시 관악구 신림동 1421-5번지 ,,37.485412534636,126.932122001146,19950728,,3,20090812,,,,2018-08-31 23:59:59.0,여관업,4.0,28.0,32.0
5737,77여관,서울특별시 관악구 봉천동 941-12번지 ,,37.4857833213245,126.940342400036,19720118,,3,20120216,,,,2018-08-31 23:59:59.0,여관업,1.0,11.0,
5738,타히티,서울특별시 관악구 신림동 1425-28번지 ,서울특별시 관악구 봉천로12길 32-3 (신림동),37.4871407077185,126.929421790792,20040818,,3,20150506,,,,2018-08-31 23:59:59.0,여관업,0.0,17.0,0.0
5739,미림장,서울특별시 관악구 신림동 1423-24번지 ,,37.4859088427153,126.930627240722,19991203,,3,20080201,,,,2018-08-31 23:59:59.0,여관업,1.0,16.0,18.0
5740,양지,서울특별시 관악구 봉천동 14-47번지 ,서울특별시 관악구 청림2길 23 (봉천동),37.4871777811513,126.95860010582,19720119,,3,20170626,,,,2018-08-31 23:59:59.0,여인숙업,9.0,,
5741,원일장,서울특별시 관악구 봉천동 882-2번지 ,,37.4808160892873,126.948857444981,19830715,,3,20100825,,,,2018-08-31 23:59:59.0,여관업,7.0,20.0,28.0
5742,가든파크,서울특별시 관악구 신림동 1423-23번지 ,서울특별시 관악구 남부순환로181길 25-10 (신림동),37.4858825241527,126.930458454062,19870903,,3,20160401,,,,2018-08-31 23:59:59.0,여관업,1.0,16.0,19.0
5743,성남,서울특별시 관악구 봉천동 13-36번지 ,,37.4880574617587,126.95971948157,19831230,,3,20051121,,,,2018-08-31 23:59:59.0,여인숙업,7.0,,
5744,영덕,서울특별시 관악구 신림동 1443-32번지 ,,37.489397381577,126.926773179751,19711110,,3,20021223,,,,2018-08-31 23:59:59.0,여인숙업,9.0,0.0,2.0
5745,대운장,서울특별시 관악구 봉천동 896-1번지 ,,37.4806734775407,126.946457381336,19841129,,3,20070205,,,,2018-08-31 23:59:59.0,여인숙업,10.0,7.0,
5746,백운장,서울특별시 관악구 봉천동 853-2번지 ,,37.4804397481033,126.953459587754,20010525,,3,20090629,,,,2018-08-31 23:59:59.0,여관업,,12.0,21.0
5747,힐하우스,서울특별시 관악구 신림동 1433-10번지 ,,37.4847989557774,126.928917681134,19980528,,3,20060508,,,,2018-08-31 23:59:59.0,여관업,3.0,27.0,30.0
5748,미로에덴장,서울특별시 관악구 신림동 1429-40번지 ,서울특별시 관악구 신림로71길 6 (신림동),37.4885363019677,126.927819826116,20010407,,3,20160930,,,,2018-08-31 23:59:59.0,여관업,1.0,12.0,0.0
5749,화진장,서울특별시 관악구 신림동 681-11번지 ,,37.4649972136499,126.919138624222,19821018,,3,20060103,,,,2018-08-31 23:59:59.0,여관업,2.0,11.0,10.0
5750,공주,서울특별시 관악구 봉천동 7-290 ,서울특별시 관악구 관악로 276 (봉천동),37.488579804132,126.958243380194,19710521,,3,20200828,,,,2020-08-30 02:40:00.0,여인숙업,10.0,0.0,0.0
5751,청룡여관,서울특별시 관악구 봉천동 894-7번지 ,,37.4814249031066,126.946821242719,19761105,,3,20050311,,,,2018-08-31 23:59:59.0,여관업,,9.0,
5752,제이모텔,서울특별시 서초구 서초동 1592-5번지 ,,,,20010202,,3,20150311,,,,2018-08-31 23:59:59.0,일반호텔,,40.0,
5753,하늘 빛,서울특별시 관악구 봉천동 868-10번지 ,,37.4804160173708,126.950925586676,20010915,,3,20100824,,,,2018-08-31 23:59:59.0,여관업,4.0,18.0,22.0
5754,세종여관,서울특별시 관악구 봉천동 62-2번지 ,,37.4832800989178,126.954880628494,19981125,,3,20040917,,,,2018-08-31 23:59:59.0,여관업,3.0,12.0,15.0
5755,우리장,서울특별시 관악구 신림동 1639-20 ,서울특별시 관악구 남부순환로 1594-4 (신림동),37.4836762282444,126.927908056855,20010903,,3,20210428,,,,2021-04-30 02:40:00.0,여관업,0.0,13.0,15.0
5756,파라오모텔,서울특별시 관악구 신림동 1426-9 ,서울특별시 관악구 봉천로12길 31 (신림동),37.4874017274342,126.929871905448,20010309,,3,20201211,,,,2020-12-13 02:40:00.0,여관업,3.0,39.0,26.0
5757,금풍장,서울특별시 관악구 봉천동 926-5번지 ,,37.4828707195538,126.942704922372,20000802,,3,20040521,,,,2018-08-31 23:59:59.0,여관업,1.0,11.0,12.0
5758,크리스탈,서울특별시 관악구 신림동 1432-25번지 ,서울특별시 관악구 신림동1길 14 (신림동),37.48678168572,126.928125897853,19890703,,3,20161230,,,,2018-08-31 23:59:59.0,여관업,1.0,17.0,19.0
5759,남촌장,서울특별시 관악구 신림동 1640-25번지 ,,37.4837909414649,126.928973924986,19861011,,3,19940621,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,19.0
5760,삼호장,서울특별시 관악구 신림동 1640-26번지 ,,37.483822328828,126.928877789845,19871020,,3,19940810,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,15.0
5761,동일,서울특별시 관악구 봉천동 89-0번지 ,,,,19680916,,3,19930117,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,4.0
5762,한성,서울특별시 관악구 봉천동 81-0번지 ,,,,19690419,,3,19930716,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
5763,동양,서울특별시 관악구 봉천동 62-13번지 ,,37.4831662538249,126.955228934797,19700106,,3,19930716,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
5764,온양,서울특별시 관악구 봉천동 89-0번지 ,,,,19700804,,3,19920117,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
5765,정일,서울특별시 관악구 봉천동 1-256번지 ,,,,19730131,,3,19930716,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
5766,미광,서울특별시 관악구 봉천동 44-8번지 ,,37.4846613164484,126.954104840177,19700721,,3,19930716,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
5767,신신,서울특별시 관악구 봉천동 38-210번지 ,,,,19731114,,3,19940602,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
5768,제일,서울특별시 관악구 신림동 426-6번지 ,,,,19701012,,3,19950703,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
5769,양지,서울특별시 관악구 신림동 131-11번지 ,,37.471176344036,126.939642724427,19691231,,3,19930609,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
5770,신일,서울특별시 관악구 신림동 1274-0번지 ,,,,19700418,,3,19930716,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
5771,샵,서울특별시 서초구 서초동 1591-1번지 ,,37.4862220414142,127.012166208169,20030925,,3,20100715,,,,2018-08-31 23:59:59.0,일반호텔,0.0,51.0,0.0
5772,터미널 호텔,"서울특별시 서초구 잠원동 41-4 2층, 3층 ","서울특별시 서초구 신반포로 317, 2층, 3층 (잠원동)",37.5105734454153,127.018459507873,19821221,,3,20210331,,,,2021-04-02 02:40:00.0,일반호텔,0.0,19.0,0.0
5773,장수장,서울특별시 서초구 방배동 924-12번지 ,서울특별시 서초구 방배로 109 (방배동),37.4838120355338,126.995807993999,19811205,,3,20171011,,,,2018-08-31 23:59:59.0,여관업,6.0,14.0,20.0
5774,베니스,서울특별시 서초구 서초동 1589-11번지 6층 ,,37.4856934845197,127.013240834291,20090424,,3,20100917,,,,2018-08-31 23:59:59.0,여관업,10.0,0.0,0.0
5775,렌트 하우스,서울특별시 서초구 방배동 812-10번지 ,서울특별시 서초구 방배로 209 (방배동),37.4918314268777,126.990587897492,19810921,,3,20171231,,,,2018-08-31 23:59:59.0,여관업,6.0,17.0,27.0
5776,영빈장여관,서울특별시 서초구 서초동 1308-6번지 ,,37.5012340499511,127.02497240861,19940311,,3,19961018,,,,2018-08-31 23:59:59.0,여관업,10.0,20.0,30.0
5777,삼호여관,서울특별시 서초구 방배동 898-4번지 ,,37.4875261941992,126.994201615542,19811118,,3,19921209,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,10.0
5778,더캘리포니아,서울특별시 서초구 서초동 1601-13번지 ,,,,20030924,,3,20100115,,,,2018-08-31 23:59:59.0,일반호텔,0.0,36.0,0.0
5779,휴 모텔,서울특별시 서초구 잠원동 12-21 금정빌딩 1층~2층 ,"서울특별시 서초구 강남대로 615, 금정빌딩 1층, 2층 (잠원동)",37.5166413661632,127.018909049863,19741014,,3,20210125,,,,2021-01-27 02:40:00.0,여관업,6.0,9.0,0.0
5780,영빈장,서울특별시 서초구 서초동 1330-14번지 ,,37.4934898877031,127.028598900043,20000420,,3,20100223,,,,2018-08-31 23:59:59.0,여관업,0.0,12.0,0.0
5781,캘리포니아,서울특별시 서초구 서초동 1592-14번지 ,서울특별시 서초구 반포대로16길 27 (서초동),,,20040907,,3,20161103,,,,2018-08-31 23:59:59.0,여관업,0.0,30.0,0.0
5782,하이웨이,서울특별시 서초구 잠원동 15-1 ,서울특별시 서초구 강남대로101안길 41 (잠원동),37.5156567445627,127.016539418355,20020207,,3,20210629,,,,2021-07-01 02:40:00.0,일반호텔,0.0,43.0,0.0
5783,서백림여관,서울특별시 서초구 반포동 91-7번지 ,,37.49793034865,126.998582008374,20020620,,3,20120630,,,,2018-08-31 23:59:59.0,여관업,,33.0,
5784,대교장,서울특별시 서초구 반포동 748-12번지 ,,37.5047366740478,127.023835143215,20010602,,3,20070910,,,,2018-08-31 23:59:59.0,여관업,,18.0,
5785,리젠트모텔,서울특별시 서초구 서초동 1591-2번지 ,,,,20020506,,3,20060314,,,,2018-08-31 23:59:59.0,여관업,,35.0,
5786,로망스,서울특별시 서초구 서초동 1590-9번지 ,,,,19970512,,3,20060106,,,,2018-08-31 23:59:59.0,여관업,,36.0,
5787,준모텔,서울특별시 서초구 방배동 818-33번지 ,서울특별시 서초구 동광로 48 (방배동),,,19830729,,3,20200214,,,,2020-02-16 02:40:00.0,여관업,0.0,28.0,0.0
5788,피디모텔,서울특별시 서초구 방배동 769-4번지 ,,37.4951146207575,126.986153869555,19810921,,3,20050831,,,,2018-08-31 23:59:59.0,여관업,,29.0,
5789,신일여인숙,서울특별시 서초구 방배동 1855번지 ,,,,19720307,,3,20030530,,,,2018-08-31 23:59:59.0,여인숙업,,11.0,
5790,아이엠티Ⅱ호텔,서울특별시 서초구 서초동 1592-12번지 ,,37.4864388603177,127.011808153251,19970711,,3,20070611,,,,2018-08-31 23:59:59.0,여관업,,41.0,
5791,조이모텔,서울특별시 서초구 서초동 1590-8번지 ,,,,20020221,,3,20160512,,,,2018-08-31 23:59:59.0,일반호텔,0.0,42.0,0.0
5792,보성장,서울특별시 서초구 방배동 812-25번지 ,,37.4912709461786,126.99105135515,19840208,,3,20080118,,,,2018-08-31 23:59:59.0,여관업,,28.0,
5793,알 에스,서울특별시 서초구 방배동 793-19번지 ,서울특별시 서초구 동광로 61 (방배동),37.4925186925225,126.989264568515,19830421,,3,20150126,,,,2018-08-31 23:59:59.0,여관업,,20.0,
5794,준타워,서울특별시 서초구 서초동 1362-26 3층~17층 ,서울특별시 서초구 강남대로 253 (서초동),37.4859325947205,127.032766321115,20210625,,1,,,,,2021-07-28 02:40:00.0,관광호텔,0.0,208.0,0.0
5795,오라카이 청계산호텔,서울특별시 서초구 신원동 271-21 오라카이 청계산호텔 ,"서울특별시 서초구 청계산로9길 1-7, 오라카이 청계산호텔 (신원동)",37.4489796163738,127.054667327296,20180928,,1,,,,,2020-07-01 02:40:00.0,관광호텔,0.0,193.0,0.0
5796,뉴서울호텔,서울특별시 서초구 서초동 1309-4번지 ,,,,19840507,,3,19981123,,,,2018-08-31 23:59:59.0,일반호텔,0.0,41.0,41.0
5797,유원호텔,서울특별시 서초구 서초동 1589-4번지 ,,37.4851740962776,127.012850773616,19860226,,3,20111201,,,,2018-08-31 23:59:59.0,일반호텔,,57.0,
5798,오슬로 방배점,서울특별시 서초구 방배동 792-18번지 ,서울특별시 서초구 동광로 49 (방배동),37.4920885190808,126.987990357578,20020321,,1,,,,,2018-08-31 23:59:59.0,여관업,0.0,29.0,0.0
5799,더케이호텔서울,서울특별시 서초구 양재동 202 ,서울특별시 서초구 바우뫼로12길 70 (양재동),37.4682875002518,127.033064735385,19910501,,1,,,,,2021-09-17 02:40:00.0,관광호텔,0.0,237.0,0.0
5800,제이에스(J?S)호텔,서울특별시 서초구 서초동 1574-8 ,서울특별시 서초구 반포대로28길 97 (서초동),37.4923931807079,127.013396707798,20001106,,1,,,,,2021-03-17 02:40:00.0,일반호텔,0.0,45.0,0.0
5801,스타일 호텔,서울특별시 서초구 방배동 768-17번지 1~4층 ,"서울특별시 서초구 방배중앙로 171, 1층~4층 (방배동)",37.4942544925938,126.985925830975,19830124,,1,,,,,2018-08-31 23:59:59.0,일반호텔,0.0,38.0,0.0
5802,정산장,서울특별시 서초구 방배동 901-2번지 ,서울특별시 서초구 방배로 130 (방배동),37.4857873823095,126.995175154014,19811222,,1,,,,,2020-06-17 02:40:00.0,여관업,6.0,20.0,26.0
5803,신트라 호텔,서울특별시 서초구 서초동 1355-20 ,서울특별시 서초구 서운로1길 6 (서초동),37.4846939249958,127.029190616091,20000119,,1,,,,,2021-04-08 02:40:00.0,여관업,0.0,32.0,0.0
5804,더리버사이드호텔,서울특별시 서초구 잠원동 6-1번지 ,서울특별시 서초구 강남대로107길 6 (잠원동),37.5185690119498,127.018084229986,19811218,,1,,,,,2018-08-31 23:59:59.0,관광호텔,26.0,158.0,
5805,나인스 호텔,서울특별시 서초구 서초동 1594-6번지 (1층~10층) ,서울특별시 서초구 반포대로14길 51 (서초동),37.4862852233509,127.013622546411,20050103,,1,,,,,2018-08-31 23:59:59.0,일반호텔,,53.0,
5806,에이치 호텔,서울특별시 서초구 서초동 1595-7 ,서울특별시 서초구 효령로55길 51 (서초동),37.4871051883665,127.013986328999,20050106,,1,,,,,2020-07-01 02:40:00.0,일반호텔,0.0,34.0,0.0
5807,모텔 서래,서울특별시 서초구 반포동 94-7 (3~5층) ,서울특별시 서초구 서래로 43 (반포동),37.4988983849648,126.998218186102,20010616,,1,,,,,2022-01-12 02:40:00.0,여관업,0.0,24.0,0.0
5808,어반플레이스 강남,"서울특별시 서초구 서초동 1337-3번지 ,13호,36호 9층~20층 ","서울특별시 서초구 효령로77길 30, 9층~20층 (서초동)",37.4917097332991,127.029108764485,20140923,,1,,,,,2019-12-12 02:40:00.0,숙박업(생활),0.0,266.0,0.0
5809,목화모텔,서울특별시 서초구 서초동 1601-9 (1층~4층) ,서울특별시 서초구 서초중앙로5길 16 (서초동),37.4853818156293,127.014842155453,20000704,,1,,,,,2020-07-01 02:40:00.0,여관업,4.0,34.0,0.0
5810,더캘리포니아,서울특별시 서초구 서초동 1601-7,서울특별시 서초구 효령로55길 10 (서초동),,,20030922,,3,20220518,,,,2021-12-04 22:00:00.0,일반호텔,,,
5811,스테이호텔 서초,서울특별시 서초구 서초동 1554-12,서울특별시 서초구 반포대로30길 35 (서초동),37.4921786758322,127.01047405996,20030619,,3,20220921,,,,2021-12-08 22:03:00.0,일반호텔,,,
5812,두꺼비 호텔,서울특별시 서초구 서초동 1554-11,서울특별시 서초구 반포대로30길 37 (서초동),37.4922299303081,127.010617902212,20011229,,3,20220928,,,,2021-12-08 21:00:00.0,일반호텔,,,
5813,La TREE HOTEL(라 트리 호텔),"서울특별시 서초구 잠원동 14-14 , 15호 2층~5층","서울특별시 서초구 나루터로 77, 2층~5층 (잠원동)",37.5158727385008,127.018217845142,19770120,,1,,,,,2021-11-01 22:05:00.0,일반호텔,,,
5814,티롤 관광호텔,서울특별시 서초구 잠원동 18-5번지 1층 ~ 9층 ,"서울특별시 서초구 나루터로 64, 1층 ~ 9층 (잠원동)",37.5150460707575,127.016987208374,20090422,,1,,,,,2020-06-18 02:40:00.0,관광호텔,0.0,81.0,0.0
