,사업장명,관광숙박업상세명,건물용도명,지번주소,도로명주소,위도,경도,객실수,시설면적,시설규모,인허가일자,인허가취소일자,영업상태코드,폐업일자,휴업시작일자,휴업종료일자,재개업일자,데이터갱신일자
477,여의도관광호텔나이트,,,서울특별시 영등포구 여의도동 10-3번지 ,서울특별시 영등포구 은행로 62  (여의도동),37.5301885835231,126.925236202965,0.0,0.0,0.0,19970314,,4,,,,,2018-08-31 23:59:59.0
478,여의도관광호텔,,,서울특별시 영등포구 여의도동 10-3번지 ,서울특별시 영등포구 은행로 62  (여의도동),37.5301885835231,126.925236202965,0.0,0.0,0.0,19970624,,4,,,,,2018-08-31 23:59:59.0
479,온정개발,,,서울특별시 영등포구 영등포동2가 94-154번지 ,서울특별시 영등포구 버드나루로 23  (영등포동2가),37.5207715064241,126.912169385836,0.0,0.0,0.0,19970624,,4,,,,,2018-08-31 23:59:59.0
480,여의도관광호텔바,,,서울특별시 영등포구 여의도동 10-3번지 ,서울특별시 영등포구 은행로 62  (여의도동),37.5301885835231,126.925236202965,0.0,0.0,0.0,19960627,,4,,,,,2018-08-31 23:59:59.0
481,맨하탄호텔,,,서울특별시 영등포구 여의도동 13-3번지 ,서울특별시 영등포구 국회대로76길 16  (여의도동),37.5302591702075,126.921816732275,0.0,0.0,0.0,19971020,,4,,,,,2018-08-31 23:59:59.0
482,라스베가스관광호텔,,,서울특별시 영등포구 영등포동2가 94-154번지 ,서울특별시 영등포구 버드나루로 23  (영등포동2가),37.5207715064241,126.912169385836,0.0,0.0,0.0,19971114,,4,,,,,2018-08-31 23:59:59.0
483,여의도관광호텔,,,서울특별시 영등포구 여의도동 10-3번지 ,서울특별시 영등포구 은행로 62  (여의도동),37.5301885835231,126.925236202965,0.0,0.0,0.0,19980205,,4,,,,,2018-08-31 23:59:59.0
484,맨하탄호텔터키베스,,,서울특별시 영등포구 여의도동 13-3번지 ,서울특별시 영등포구 국회대로76길 16  (여의도동),37.5302591702075,126.921816732275,0.0,0.0,0.0,19980304,,4,,,,,2018-08-31 23:59:59.0
485,여의도관광(칵테일바),,,서울특별시 영등포구 여의도동 10-3번지 ,서울특별시 영등포구 은행로 62  (여의도동),37.5301885835231,126.925236202965,0.0,0.0,0.0,19980618,,4,,,,,2018-08-31 23:59:59.0
486,여의도관광호텔,,,서울특별시 영등포구 여의도동 10-3번지 ,서울특별시 영등포구 은행로 62  (여의도동),37.5301885835231,126.925236202965,0.0,0.0,0.0,19980620,,4,,,,,2018-08-31 23:59:59.0
487,주식회사 에스알호텔,관광호텔업,호텔,서울특별시 동작구 사당동 1043-6 ,서울특별시 동작구 동작대로1길 15 (사당동),37.4771517581837,126.980409232798,63.0,3040.69,3041.0,20131008,,1,,,,,2021-07-17 02:40:00.0
488,핸드픽트.서울 호텔,관광호텔업,,서울특별시 동작구 상도동 353-2번지 ,서울특별시 동작구 상도로 120 (상도동),37.5012312312456,126.933525737672,43.0,2976.0,2976.0,20160107,,1,,,,,2019-09-05 02:40:00.0
489,알빈,호스텔업,숙박시설,서울특별시 관악구 신림동 1639-48번지 ,"서울특별시 관악구 남부순환로 1590-15, 알빈 (신림동)",37.4833106920699,126.927765381558,36.0,999.08,999.0,20180314,,3,20190315,,,,2019-03-17 02:40:00.0
490,상지,,,서울특별시 관악구 신림동 1432-21,서울특별시 관악구 신림동3길 13-8 (신림동),37.4868769605481,126.927892995831,,,,20190325,,1,,,,,2021-11-01 00:05:00.0
491,골드빌,,,서울특별시 관악구 신림동 1426-12,서울특별시 관악구 신림로70길 14 (신림동),37.4876702641539,126.929630021673,,,,20210923,,1,,,,,2021-12-07 00:07:00.0
492,팰리스,,,서울특별시 관악구 신림동 1426-11,서울특별시 관악구 봉천로12길 25 (신림동),37.4875754135307,126.929672851433,,,,20210923,,1,,,,,2021-12-07 00:07:00.0
493,K2호텔,관광호텔업,문화시설,서울특별시 관악구 신림동 ,서울특별시 관악구 신림로64길 29 (신림동),37.4874127684412,126.927123713685,45.0,1572.8,1573.0,20140109,,1,,,,,2019-02-23 02:40:00.0
494,신트라(SINTRA) 호텔,관광호텔업,숙박시설,서울특별시 관악구 신림동 1421-47 ,"서울특별시 관악구 신림로66길 16 (신림동, 신트라호텔)",37.4853256894389,126.930591824481,54.0,2994.57,2995.0,20151118,,1,,,,,2021-10-21 02:40:00.0
495,어반(Urban)호텔,관광호텔업,숙박시설,서울특별시 관악구 신림동 1569-5 ,서울특별시 관악구 난곡로64길 5 (신림동),37.4813467201945,126.914973688007,49.0,1734.96,1735.0,20160829,,1,,,,,2021-10-02 02:40:00.0
496,(주)관광호텔뜨랑블루,관광호텔업,숙박시설,서울특별시 관악구 신림동 1433-122 ,"서울특별시 관악구 신림동7길 52 (신림동, 발리모텔)",37.4845349420839,126.926821569304,66.0,3620.1,3620.0,20160913,,1,,,,,2021-10-21 02:40:00.0
497,스팅,호스텔업,숙박시설,서울특별시 관악구 신림동 1463-65 ,"서울특별시 관악구 관천로 64 (신림동, 스팅)",37.4850045652974,126.925551934291,32.0,745.4,745.0,20170829,,1,,,,,2021-08-22 02:40:00.0
498,그랑블루,,,서울특별시 관악구 신림동 1432-14,서울특별시 관악구 신림동1길 6-5 (신림동),37.486962353272,126.927855600675,,,,20181030,,1,,,,,2021-11-01 00:05:00.0
499,어반스테이,호스텔업,숙박시설,서울특별시 관악구 신림동 1432-55 ,서울특별시 관악구 신림로65길 16-18 (신림동),37.4858619963809,126.928521274174,42.0,995.53,996.0,20180525,,1,,,,,2021-05-26 02:40:00.0
500,쉐라톤 서울 팔래스 강남 호텔,관광호텔업,호텔,서울특별시 서초구 반포동 64-1 ,서울특별시 서초구 사평대로 160 (반포동),37.5007954546355,127.001698737223,341.0,31162.04,31162.0,19820918,,3,20210308,,,,2021-03-10 02:40:00.0
501,센트로관광호텔,관광호텔업,근린생활시설,서울특별시 서초구 서초동 1594-3번지 ,서울특별시 서초구 효령로55길 39 (서초동),37.4865667420998,127.014018453387,94.0,8285.57,8286.0,19990106,,3,20170929,,,,2018-08-31 23:59:59.0
502,호텔 라리아,관광호텔업,,서울특별시 서초구 서초동 1595-4 ,서울특별시 서초구 반포대로18길 62 (서초동),37.4872883035462,127.013727657935,81.0,,,20180105,,3,20210402,,,,2021-04-04 02:40:00.0
503,주식회사 프렌드호텔,관광호텔업,근린생활시설,서울특별시 서초구 서초동 1605-3 프랜드호텔 ,"서울특별시 서초구 효령로 345, 프랜드호텔 (서초동)",37.4869701395101,127.021667825671,59.0,3713.77,3714.0,20010928,,3,20210923,,,,2021-09-25 02:40:00.0
504,(주)CS프리미어호텔서울,,,서울특별시 관악구 신림동 1474-11,"서울특별시 관악구 남부순환로 1458 (신림동, CS프리미어호텔)",37.4811932571071,126.912842318381,,,,20170907,,1,,,,,2021-12-08 22:02:00.0
505,더케이호텔앤리조트(주) 더케이호텔서울,관광호텔업,호텔,서울특별시 서초구 양재동 202 ,서울특별시 서초구 바우뫼로12길 70 (양재동),37.4667732404246,127.032815607548,250.0,52135.75,52136.0,19901230,,1,,,,,2021-09-29 02:40:00.0
506,더리버사이드호텔,관광호텔업,호텔,서울특별시 서초구 잠원동 6-1번지 ,"서울특별시 서초구 강남대로107길 6 (잠원동, 더리버사이드호텔)",37.5186452342764,127.018100876691,109.0,30216.57,30217.0,19940916,,1,,,,,2019-07-14 02:40:00.0
507,호텔티롤,관광호텔업,호텔,서울특별시 서초구 잠원동 18-5번지 호텔티롤 ,"서울특별시 서초구 나루터로 64, 호텔티롤 (잠원동)",37.5150563480013,127.0169468296,83.0,7518.78,7519.0,20090427,,1,,,,,2019-07-26 02:40:00.0
508,유원관광호텔,관광호텔업,호텔,서울특별시 서초구 서초동 1589-4번지 ,서울특별시 서초구 반포대로12길 29 (서초동),37.4851740962776,127.012850773616,,4983.12,4983.0,20111114,,1,,,,,2019-07-14 02:40:00.0
509,호텔 소설(小雪),관광호텔업,호텔,서울특별시 서초구 서초동 1594-4번지 ,서울특별시 서초구 반포대로14길 51 (서초동),37.4863473719581,127.013803128949,,3660.0,3660.0,20140412,,1,,,,,2019-07-14 02:40:00.0
510,호텔 페이토,관광호텔업,호텔,서울특별시 서초구 서초동 1361-9 ,서울특별시 서초구 강남대로 259 (서초동),37.486741211983,127.032576378098,189.0,8996.0,8996.0,20150902,,1,,,,,2021-02-19 02:40:00.0
511,신라스테이 서초,관광호텔업,,서울특별시 서초구 서초동 1339-1번지 ,서울특별시 서초구 효령로 427 (서초동),37.4894569593064,127.030126571449,,,,20170403,,1,,,,,2019-07-14 02:40:00.0
512,업플로 호스텔,호스텔업,숙박시설,서울특별시 서초구 서초동 1670-15 ,"서울특별시 서초구 서초대로56길 18, 업플로 호스텔 (서초동)",37.4937616167042,127.017004550268,21.0,735.11,735.0,20180306,,1,,,,,2022-01-30 02:40:00.0
513,프로비스타 가족호텔,가족호텔업,호텔,서울특별시 서초구 서초동 1677-8번지 ,서울특별시 서초구 서초대로 338 (서초동),37.4948157301153,127.018628870106,160.0,10996.82,10997.0,20070104,,1,,,,,2019-09-12 02:40:00.0
514,JW메리어트호텔 서울,관광호텔업,근린생활시설,서울특별시 서초구 반포동 19-3 ,서울특별시 서초구 신반포로 176 (반포동),37.5043641148563,127.003620888061,379.0,52653.0,52653.0,20000728,,1,,,,,2021-04-16 02:40:00.0
515,힐튼 가든 인 서울 강남,관광호텔업,숙박시설,서울특별시 서초구 서초동 1362-26 준타워 ,"서울특별시 서초구 강남대로 253, 준타워 (서초동)",37.4861512219599,127.032612190841,0.0,16900.37,16900.0,20210708,,1,,,,,2021-07-10 00:22:52.0
516,오라카이 청계산 호텔,관광호텔업,,서울특별시 서초구 신원동 271-21번지 오라카이 청계산호텔 ,"서울특별시 서초구 청계산로9길 1-7, 오라카이 청계산호텔 (신원동)",37.4492868224767,127.054752875829,193.0,4000.0,4000.0,20181114,,1,,,,,2019-07-14 02:40:00.0
517,더 리센츠 프리미엄 강남호텔,관광호텔업,숙박시설,서울특별시 강남구 신사동 514-2 ,서울특별시 강남구 도산대로 119 (신사동),37.5173060483792,127.021474569236,,9949.48,9949.0,20150305,,3,20210531,,,,2021-06-18 02:40:00.0
518,보리호텔(Boree Hotel),관광호텔업,호텔,서울특별시 강남구 역삼동 789-11 ,서울특별시 강남구 역삼로 160 (역삼동),37.4947922181209,127.036695937822,,4628.45,4628.0,20150723,,3,20210504,,,,2021-05-06 02:40:00.0
519,부띠끄 호텔 엑스와이엠,관광호텔업,숙박시설,서울특별시 강남구 삼성동 168-16 ,"서울특별시 강남구 테헤란로 611 (삼성동, 뷰티크호텔XYM)",37.5095835943361,127.064275800005,,1673.6,1674.0,20151228,,3,20210630,,,,2021-07-04 02:40:00.0
520,오아시스 호스텔,호스텔업,숙박시설,서울특별시 강남구 역삼동 823-11 ,"서울특별시 강남구 테헤란로8길 13, 6층 (역삼동)",37.4979973570155,127.031761841669,,247.91,248.0,20160317,,3,20210121,,,,2021-01-30 02:40:00.0
521,한솔 호스텔,호스텔업,숙박시설,서울특별시 강남구 논현동 80-24번지 ,"서울특별시 강남구 논현로 716, 3,4층 (논현동, 한솔빌딩)",37.5168218298268,127.029856251883,,290.82,291.0,20160808,,3,20180104,,,,2018-08-31 23:59:59.0
522,왈츠호텔,소형호텔업,호텔,서울특별시 강남구 논현동 201-5 ,서울특별시 강남구 강남대로112길 20 (논현동),37.5055153916728,127.026068622665,28.0,211.57,212.0,20170818,,3,20210713,,,,2021-07-16 02:40:00.0
523,호텔 더 디자이너스,,호텔,서울특별시 강남구 삼성동 144-7 ,서울특별시 강남구 테헤란로79길 7 (삼성동),37.5073681803556,127.055046238948,,3997.73,3998.0,20120705,,3,20210402,,,,2021-04-04 02:40:00.0
524,호텔 G,관광호텔업,호텔,서울특별시 강남구 논현동 56-21 ,"서울특별시 강남구 학동로 141 (논현동, 호텔G)",37.5130439596492,127.026280493155,,2064.14,2064.0,20030626,,3,20200812,,,,2020-08-14 02:40:00.0
525,베네치아 관광호텔,,호텔,서울특별시 강남구 역삼동 606-22번지 606-28 ,서울특별시 강남구 논현로 561 (역삼동),37.5067425962965,127.033119350876,,2137.27,2137.0,20030110,,3,20160412,,,,2018-08-31 23:59:59.0
526,케이팝호텔,,호텔,서울특별시 강남구 역삼동 662-7번지 ,서울특별시 강남구 언주로 547 (역삼동),37.5066503589768,127.040021442267,,13593.54,13594.0,20081103,,3,20180713,,,,2018-08-31 23:59:59.0
527,글래드 라이브,관광호텔업,호텔,서울특별시 강남구 논현동 ,서울특별시 강남구 봉은사로 223 (논현동),37.5126451506882,127.030154778539,210.0,16592.44,16592.0,20100722,,3,20220215,,,,2022-02-20 02:40:00.0
528,제이비스호텔,,숙박시설,서울특별시 강남구 대치동 ,서울특별시 강남구 선릉로90길 46 (대치동),37.4932421505467,127.056693501258,,1895.83,1896.0,20120117,,3,20191017,,,,2019-10-19 02:40:00.0
529,르 메르디앙 서울 호텔,관광호텔업,호텔,서울특별시 강남구 역삼동 602 ,"서울특별시 강남구 봉은사로 120 (역삼동, 호텔 리츠칼튼 서울)",37.5048664149522,127.026796175936,336.0,60566.75,60567.0,19780510,,3,20210826,,,,2021-08-28 02:40:00.0
530,호텔프리마Ⅱ,,호텔,서울특별시 강남구 청담동 129-7번지 ,서울특별시 강남구 압구정로79길 76  (청담동),37.5256040446866,127.053667026561,,5547.38,5547.0,19850221,,3,20060703,,,,2018-08-31 23:59:59.0
531,라미드 호텔(RAMID HOTEL),,호텔,서울특별시 강남구 삼성동 112-5 ,"서울특별시 강남구 봉은사로 410 (삼성동, 라마다서울호텔)",37.5102950552506,127.045388417533,,28421.75,28422.0,19861214,,3,20211231,,,,2022-01-02 02:40:00.0
532,벨레상스 서울 호텔,,호텔,서울특별시 강남구 역삼동 676번지 ,"서울특별시 강남구 테헤란로 237 (역삼동, 삼부오피스빌딩)",37.5032117055936,127.041491531079,,72205.69,72206.0,19880603,,3,20170112,,,,2018-08-31 23:59:59.0
533,그린그래스관광호텔,,호텔,서울특별시 강남구 삼성동 141-10번지 ,"서울특별시 강남구 테헤란로63길 9 (삼성동, 그린그래스관광호텔)",37.5058075414294,127.050210929466,,8360.61,8361.0,19881208,,3,20160815,,,,2018-08-31 23:59:59.0
534,다이내스티관광호텔,,,서울특별시 강남구 논현동 202-7번지 ,"서울특별시 강남구 봉은사로 125 (논현동, 다이내스티관광호텔)",37.5056097382122,127.026423331049,,5682.6,5683.0,19891220,,3,20180801,,,,2018-08-31 23:59:59.0
535,호텔엘루이,,호텔,서울특별시 강남구 청담동 129번지 ,"서울특별시 강남구 도산대로 551 (청담동, 엘루이호텔)",37.5260635520221,127.054266712867,,17318.29,17318.0,19920410,,3,20170330,,,,2018-08-31 23:59:59.0
536,노보텔앰버서더강남,,호텔,서울특별시 강남구 역삼동 603번지 ,"서울특별시 강남구 봉은사로 130 (역삼동, 노보텔 앰배서더 강남 서울)",37.505303365126,127.028867036382,,41813.27,41813.0,19930825,,3,20130101,,,,2018-10-26 02:36:00.0
537,팝그린 관광호텔,,호텔,서울특별시 강남구 신사동 614-1번지 ,서울특별시 강남구 압구정로 206  (신사동),37.5273247962883,127.029586547558,,5297.78,5298.0,20011226,,3,20150514,,,,2018-08-31 23:59:59.0
538,블루펄관광호텔,,,서울특별시 강남구 청담동 129-3번지 ,서울특별시 강남구 도산대로 549  (청담동),37.5259078680356,127.053853001545,,4997.88,4998.0,20030313,,3,20121218,,,,2018-08-31 23:59:59.0
539,호텔 인 나인,관광호텔업,숙박시설,서울특별시 강남구 삼성동 91-28번지 ,"서울특별시 강남구 영동대로 618, 호텔인나인 (삼성동)",37.5156917002309,127.059955925873,,,,20190424,,1,,,,,2019-04-26 02:20:49.0
540,안다즈 서울 강남,관광호텔업,호텔,서울특별시 강남구 신사동 603 ,"서울특별시 강남구 논현로 854, 안다즈서울강남 (신사동)",37.525419895071,127.028869129505,,36111.54,36112.0,20190910,,1,,,,,2021-04-16 02:40:00.0
541,알로프트 서울 강남 호텔,관광호텔업,숙박시설,서울특별시 강남구 청담동 131번지 알로프트 서울 강남 호텔 ,"서울특별시 강남구 영동대로 736 (청담동, 알로프트 서울 강남 호텔)",37.5237553359918,127.055683068532,,10200.01,10200.0,20141003,,1,,,,,2018-08-31 23:59:59.0
542,리치웰 호텔(Richwell Hotel),관광호텔업,숙박시설,서울특별시 강남구 역삼동 677-9번지 ,서울특별시 강남구 테헤란로37길 13-10 (역삼동),37.5029721618209,127.039823147498,,3227.77,3228.0,20150608,,1,,,,,2018-08-31 23:59:59.0
543,더제리스플래닛 호텔,관광호텔업,호텔,서울특별시 강남구 역삼동 819-9번지 ,"서울특별시 강남구 강남대로92길 13 (역삼동, Jerry s planet Building)",37.4990420012623,127.028514617989,42.0,,,20150915,,1,,,,,2018-08-31 23:59:59.0
544,호텔 크레센도 서울,,,서울특별시 강남구 삼성동 113-5,서울특별시 강남구 봉은사로 428 (삼성동),37.5108153331912,127.046905596165,,,,2018-12-07,,1,,,,,2022-12-02 21:00:00.0
545,호텔 카푸치노,,,서울특별시 강남구 논현동 206-1,"서울특별시 강남구 봉은사로 155 (논현동, 호텔 카푸치노)",37.5068811682579,127.031481384849,,,,2015-10-30,,1,,,,,2022-12-03 23:02:00.0
546,인더시티호스텔,,,서울특별시 강남구 역삼동 677-8,"서울특별시 강남구 테헤란로37길 13-8 (역삼동, 디엔에스리치빌)",37.5030301249725,127.040005486109,,,,2015-08-31,,1,,,,,2022-12-03 23:05:00.0
547,베니키아 강남 노블레스 호텔,관광호텔업,호텔,서울특별시 강남구 역삼동 642-2 ,서울특별시 강남구 테헤란로25길 6-13 (역삼동),37.5013967819553,127.035792287299,,1999.18,1999.0,20151120,,1,,,,,2020-12-30 02:40:00.0
548,에이치 에비뉴 호텔 역삼(H AVENUE HOTEL YEOKSAM),,,서울특별시 강남구 역삼동 678-14 에이치 에비뉴 호텔 역삼,"서울특별시 강남구 테헤란로29길 12 (역삼동, 에이치 에비뉴 호텔 역삼)",37.5025701241335,127.037934046479,,,,20141010,,1,,,,,2021-12-07 00:01:00.0
549,호텔 포레힐,,,서울특별시 강남구 논현동 54-4,서울특별시 강남구 학동로 117 (논현동),37.5121010778204,127.02363162857,,,,20151009,,3,20220926,,,,2021-10-31 00:02:00.0
550,스텔라 호스텔,호스텔업,숙박시설,서울특별시 강남구 대치동 891-34번지 서원빌딩 3층~5층호,"서울특별시 강남구 선릉로90길 62, 서원빌딩 3층~5층층 (대치동)",37.5052797897183,127.054160621841,,,,20151217,,1,,,,,2019-09-27 02:40:00.0
551,K-그랜드 호스텔 강남 1,호스텔업,,서울특별시 강남구 논현동 198-20 ,서울특별시 강남구 강남대로112길 11 (논현동),37.5055440452399,127.025231368276,,,,20160112,,1,,,,,2021-03-26 02:40:00.0
552,호텔 페이토 삼성,관광호텔업,숙박시설,서울특별시 강남구 삼성동 158-13번지 ,"서울특별시 강남구 테헤란로87길 9 (삼성동, 호텔페이토)",37.5084540165363,127.058715171999,,,,20160212,,1,,,,,2018-08-31 23:59:59.0
553,호텔 더 디자이너스 리즈 강남 프리미어,관광호텔업,숙박시설,서울특별시 강남구 논현동 201-4번지 ,"서울특별시 강남구 봉은사로 113 (논현동, 호텔 더 디자이너스 리즈 강남 프리미어)",37.5054653333484,127.025897827487,,,,20160217,,1,,,,,2018-08-31 23:59:59.0
554,강남 스테이 호텔,관광호텔업,호텔,서울특별시 강남구 역삼동 736-51번지 ,"서울특별시 강남구 논현로87길 15-4 (역삼동, 강남스테이관광호텔)",37.4994056638907,127.03544324982,,,,20160425,,1,,,,,2018-08-31 23:59:59.0
555,호텔 소울하다,관광호텔업,숙박시설,서울특별시 강남구 역삼동 823-43번지 ,서울특별시 강남구 테헤란로10길 5 (역삼동),37.4987310369031,127.032460016632,,,,20160603,,1,,,,,2018-08-31 23:59:59.0
556,호텔 디 아티스트 역삼,관광호텔업,호텔,서울특별시 강남구 역삼동 678-13 ,서울특별시 강남구 테헤란로29길 11 (역삼동),37.5024129893849,127.038489141766,,1947.88,1948.0,20161214,,1,,,,,2021-11-14 02:40:00.0
557,카파스 호텔,,호텔,서울특별시 강남구 역삼동 719-20번지 ,"서울특별시 강남구 언주로89길 21 (역삼동, CAPACEHotel)",37.5015404685491,127.041123962215,,1999.86,2000.0,20161223,,1,,,,,2018-08-31 23:59:59.0
558,호텔 유리앤,관광호텔업,호텔,서울특별시 강남구 삼성동 158번지 ,서울특별시 강남구 삼성로96길 20 (삼성동),37.508927067764,127.057568564265,,6661.44,6661.0,20170221,,1,,,,,2018-08-31 23:59:59.0
559,필름 37.2,관광호텔업,,서울특별시 송파구 방이동 46-6 ,서울특별시 송파구 백제고분로51길 23 (방이동),37.5165055292252,127.112857961485,83.0,6976.0,6976.0,20130422,,3,20201124,,,,2020-11-26 02:40:00.0
560,호텔 엔트라,관광호텔업,호텔,서울특별시 강남구 청담동 48-3번지 ,서울특별시 강남구 도산대로 508 (청담동),37.5240367389421,127.048487114096,92.0,5666.38,5666.0,20170720,,1,,,,,2018-08-31 23:59:59.0
561,오월호텔,관광호텔업,,서울특별시 강남구 역삼동 723-3번지 ,서울특별시 강남구 언주로85길 27 (역삼동),37.500603796136,127.041085676271,,3281.33,3281.0,20180309,,1,,,,,2018-08-31 23:59:59.0
562,호텔 글래드 강남 코엑스센터,,,서울특별시 강남구 대치동 995-16,서울특별시 강남구 테헤란로 610 (대치동),37.508850664961,127.064536891787,,,,2017-12-26,,1,,,,,2022-12-02 22:05:00.0
563,호텔 컬리넌 개포,,,서울특별시 강남구 개포동 1229-8,서울특별시 강남구 논현로 74-1 (개포동),37.4768469449378,127.045922488165,,,,2017-07-07,,1,,,,,2022-12-02 22:06:00.0
564,포포인츠바이쉐라톤서울강남,관광호텔업,,서울특별시 강남구 신사동 587-21번지 ,서울특별시 강남구 도산대로 203 (신사동),37.5202540915406,127.028478231951,,,,20180321,,1,,,,,2018-08-31 23:59:59.0
565,호텔 세느,관광호텔업,,서울특별시 강남구 역삼동 628-12번지 호텔 세느 ,"서울특별시 강남구 논현로 533, 호텔 세느 (역삼동)",37.5039443143988,127.035095025215,,,,20180323,,1,,,,,2018-08-31 23:59:59.0
566,호텔 뉴브,,,서울특별시 강남구 역삼동 708-35번지 ,서울특별시 강남구 선릉로85길 6 (역삼동),37.5030220952456,127.049111032776,,11823.91,11824.0,20180530,,1,,,,,2018-08-31 23:59:59.0
567,호텔 컬리넌 역삼,,숙박시설,서울특별시 강남구 역삼동 720-23번지 ,서울특별시 강남구 언주로87길 11 (역삼동),37.5013880401193,127.0420854974,,,,20130726,,1,,,,,2020-04-10 02:40:00.0
568,호텔안테룸서울,관광호텔업,,서울특별시 강남구 신사동 561-19 ,서울특별시 강남구 도산대로 153 (신사동),37.518851159648,127.02521910677,0.0,3670.0,3670.0,20200812,,1,,,,,2022-03-25 02:40:00.0
569,그랜드인터컨티넨탈 서울 파르나스,,호텔,서울특별시 강남구 삼성동 159-8 ,"서울특별시 강남구 테헤란로 521 (삼성동, 그랜드인터콘티넨탈호텔)",37.509047757274,127.060892874689,,128324.19,128324.0,20030526,,1,,,,,2022-01-26 02:40:00.0
570,베스트웨스턴 프리미어 강남호텔,,호텔,서울특별시 강남구 논현동 205-9번지 ,"서울특별시 강남구 봉은사로 139 (논현동, 베스트웨스턴 강남호텔)",37.5066243155006,127.029648384721,,6956.5,6957.0,20050309,,1,,,,,2018-08-31 23:59:59.0
571,라까사호텔,,숙박시설,서울특별시 강남구 신사동 527-2 ,"서울특별시 강남구 도산대로1길 83 (신사동, 까사미아호텔)",37.5219901573521,127.019548864743,,4638.17,4638.0,20071211,,1,,,,,2020-09-04 02:40:00.0
572,프리마관광호텔,,,서울특별시 강남구 청담동 52-3 프리마호텔,"서울특별시 강남구 도산대로 536, 프리마호텔 (청담동)",37.5241804495786,127.051051097026,,,,19880907,,3,20220516,,,,2021-12-04 22:05:00.0
573,선샤인 관광호텔,,호텔,"서울특별시 강남구 신사동 587-1번지 신사동 587-1, 6, 7 ","서울특별시 강남구 도산대로 205 (신사동, 선샤인 관광호텔)",37.5205412662894,127.028746550068,,9070.19,9070.0,19880730,,1,,,,,2018-08-31 23:59:59.0
574,엘리에나호텔,,숙박시설,"서울특별시 강남구 논현동 152번지 외 4필지, 152-1, 2, 3, 4 ","서울특별시 강남구 논현로 645 (논현동, 뉴힐탑호텔)",,,,21261.88,21262.0,19930205,,1,,,,,2020-06-20 02:40:00.0
575,라비타 호텔,,호텔,서울특별시 강남구 청담동 132-17번지 ,서울특별시 강남구 영동대로 712 (청담동),37.5214393373707,127.056946163948,,2848.67,2849.0,19940330,,1,,,,,2018-08-31 23:59:59.0
576,뉴삼화호텔,,숙박시설,서울특별시 강남구 신사동 527-2번지 ,"서울특별시 강남구 도산대로1길 83 (신사동, 까사미아호텔)",37.5219901573521,127.019548864743,,3017.7,3018.0,19980827,,1,,,,,2018-08-31 23:59:59.0
577,호텔 오크우드 프리미어,가족호텔업,숙박시설,서울특별시 강남구 삼성동 159번지 ,"서울특별시 강남구 영동대로 511 (삼성동, 트레이드타워)",37.5125211887102,127.058819250731,280.0,55868.53,55869.0,20011030,,1,,,,,2018-08-31 23:59:59.0
578,에이든 청담호텔,관광호텔업,,서울특별시 강남구 논현동 60-8 ,서울특별시 강남구 도산대로 216 (논현동),37.5200180694359,127.030481154948,,,,20181226,,1,,,,,2021-10-28 02:40:00.0
579,힐탑관광호텔,,,서울특별시 강남구 논현동 151-27,"서울특별시 강남구 논현로 647 (논현동, 힐탑관광호텔)",37.5115761528929,127.031029571059,,,,1987-05-01,,2,,2023-03-28,2024-03-30,,2022-12-03 21:00:00.0
580,자이안트,,,서울특별시 강남구 삼성동 45-10,"서울특별시 강남구 봉은사로 459 (삼성동, 자이언트관광호텔)",37.5124359084607,127.049699029795,,,,1987-06-27,,1,,,,,2022-12-02 22:09:00.0
581,녹스부띠끄관광호텔,,,서울특별시 강남구 역삼동 677-13,서울특별시 강남구 테헤란로37길 13-13 (역삼동),37.5026990028613,127.03974609871,,,,2011-10-14,,3,2023-04-19,,,,2022-12-03 22:03:00.0
582,IM HOTEL,소형호텔업,,서울특별시 송파구 방이동 38-10 ,서울특별시 송파구 오금로11길 29-5 (방이동),37.5154122391123,127.11029623267,20.0,559.0,559.0,20161223,,3,20210630,,,,2021-07-02 02:40:00.0
583,HOTEL BELUGA,,,서울특별시 송파구 석촌동 24번지 ,,37.5062777727338,127.099004329797,,,,20020816,,3,20070921,,,,2018-08-31 23:59:59.0
584,올림피아나 관광호텔,,,서울특별시 송파구 방이동 44-5번지 ,서울특별시 송파구 위례성대로 10  (방이동),37.5167123065898,127.113519089421,,,,20030422,,3,20080701,,,,2018-08-31 23:59:59.0
585,올림피아나관광호텔,,,서울특별시 송파구 방이동 44-5번지 ,서울특별시 송파구 위례성대로 10  (방이동),37.5167123065898,127.113519089421,,6641.46,6641.0,20090903,,3,20091231,,,,2018-08-31 23:59:59.0
586,파티오7,,,서울특별시 강남구 논현동 74 PATIO7,"서울특별시 강남구 논현로 736, PATIO7 (논현동)",37.5178049749603,127.029255316361,,,,20180914,,1,,,,,2021-12-07 23:08:00.0
587,호텔 더 캐슬(신천),관광호텔업,호텔,서울특별시 송파구 잠실동 180-10번지 ,서울특별시 송파구 올림픽로12길 4-17 (잠실동),37.5110994136628,127.081809713798,68.0,2983.46,2983.0,20190725,,1,,,,,2020-02-16 02:40:00.0
588,부티크 호텔 XYM,소형호텔업,호텔,서울특별시 송파구 가락동 73-1번지 관광호텔 ,"서울특별시 송파구 송이로 104, 관광호텔 (가락동)",37.4968976106718,127.121385806307,29.0,971.0,971.0,20191210,,1,,,,,2020-02-16 02:40:00.0
