,사업장명,지번주소,도로명주소,위도,경도,인허가일자,인허가취소일자,영업상태코드,폐업일자,휴업시작일자,휴업종료일자,재개업일자
381,라이즈호텔,서울특별시 마포구 서교동 354-5 ,서울특별시 마포구 양화로 130 (서교동),37.5544330596261,126.921251202706,20180420,,1,,,,
382,나인브릭,서울특별시 마포구 서교동 354-10번지 ,"서울특별시 마포구 홍익로5길 32 (서교동, 나인브릭)",37.5537837943572,126.920569126358,20170221,,1,,,,
383,나비호스텔,서울특별시 마포구 동교동 155-30번지 ,서울특별시 마포구 양화로 177-1 (동교동),37.5579718506537,126.92475744164,20161017,,1,,,,
384,주니비노호텔,서울특별시 마포구 합정동 379-4 주니비노 호텔 ,"서울특별시 마포구 양화진2길 31, 주니비노 호텔 (합정동)",37.5479476846225,126.910751501119,20211123,,1,,,,
385,클레오,서울특별시 마포구 동교동 113-96번지 ,서울특별시 마포구 연희로 27 (동교동),37.5613903448692,126.926654221967,20180828,,1,,,,
386,보보호텔,서울특별시 마포구 서교동 373-1 ,"서울특별시 마포구 양화로 94, 보보호텔 (서교동)",37.5523189580325,126.918202288551,20201211,,1,,,,
387,에어포트관광호텔,서울특별시 강서구 공항동 11-21번지 ,서울특별시 강서구 공항대로 63 (공항동),37.5614038417035,126.814346253362,19880730,,3,20191231,,,
388,리버파크관광호텔,서울특별시 강서구 염창동 260번지 ,서울특별시 강서구 공항대로 653-30 (염창동),37.5485479128966,126.878259347206,19891206,,3,20200330,,,
389,호텔 노스탈자,서울특별시 강서구 화곡동 1110번지 ,서울특별시 강서구 화곡로 354-3 (화곡동),37.5548536259737,126.852634332756,19990726,,3,20180312,,,
390,티파니관광호텔,서울특별시 강서구 화곡동 73-49번지 ,서울특별시 강서구 화곡로 254  (화곡동),37.5476174572334,126.846352956979,20010310,,3,20060928,,,
391,뉴리젠트호텔,서울특별시 강서구 화곡동 1111-7번지 ,서울특별시 강서구 화곡로 342 (화곡동),37.5541659198478,126.85179041032,20020411,,3,20160630,,,
392,그린월드관광호텔,서울특별시 강서구 등촌동 505-2번지 ,서울특별시 강서구 공항대로 516  (등촌동),37.5512907662793,126.863307222969,20030429,,3,20160831,,,
393,뉴리젠트호텔,서울특별시 강서구 화곡동 1111-7번지 ,서울특별시 강서구 화곡로 342  (화곡동),37.5541659198478,126.85179041032,20031113,,3,20160630,,,
394,호텔 타워,서울특별시 강서구 화곡동 921-6 ,서울특별시 강서구 곰달래로 72 (화곡동),37.5299309434484,126.84085209266,20081029,,3,20210908,,,
395,메이필드 스위트호텔,서울특별시 강서구 외발산동 426 ,"서울특별시 강서구 방화대로 94 (외발산동, 메이필드 스위트호텔)",37.5471176651686,126.818418581799,20170808,,3,20211012,,,
396,레인보우 관광호텔,서울특별시 강서구 화곡동 924-22번지 ,서울특별시 강서구 월정로20길 56 (화곡동),37.5297296296709,126.841566737711,20140901,,3,20181001,,,
397,스탠다드호텔,서울특별시 강서구 등촌동 505-7 ,서울특별시 강서구 공항대로 518 (등촌동),37.5510365500063,126.863580079263,20161229,,3,20220209,,,
398,칼튼 관광호텔,서울특별시 강서구 화곡동 1110-3번지 ,서울특별시 강서구 화곡로 354-10 (화곡동),37.5545344479724,126.852454112597,20030227,,1,,,,
399,넘버25호텔 김포공항점,서울특별시 강서구 외발산동 282-2번지 ,서울특별시 강서구 남부순환로 188 (외발산동),37.5485777336956,126.819654399269,20030325,,1,,,,
400,호텔 디아망,서울특별시 강서구 외발산동 280-1번지 ,서울특별시 강서구 남부순환로 190 (외발산동),37.5485169283182,126.819308607289,20091230,,1,,,,
401,호텔에스,서울특별시 강서구 화곡동 918-23번지 외 2필지 ,"서울특별시 강서구 곰달래로 108 (화곡동,외 2필지)",,,20110720,,1,,,,
402,메이필드 호텔,서울특별시 강서구 외발산동 426 ,서울특별시 강서구 방화대로 94 (외발산동),37.5471176651686,126.818418581799,20121031,,1,,,,
403,드 어반 관광호텔,서울특별시 강서구 화곡동 904-6 ,서울특별시 강서구 곰달래로24길 35 (화곡동),37.5290017155005,126.847385703854,20130114,,1,,,,
404,볼(Voll) 관광호텔,서울특별시 강서구 화곡동 905-8번지 ,서울특별시 강서구 강서로5나길 30 (화곡동),37.5287535117775,126.84663760906,20130225,,1,,,,
405,제이케이블라썸호텔,서울특별시 강서구 염창동 20-85번지 ,"서울특별시 강서구 양천로65길 41-22, 제이케이블라썸호텔 (염창동)",37.5567952629201,126.867687578762,20171227,,1,,,,
406,호텔 엠펠리체,서울특별시 강서구 마곡동 797-10번지 엠팰리체 701호,"서울특별시 강서구 마곡동로4길 15, 엠팰리체 7층 701호 (마곡동)",37.5598349690357,126.835254239499,20180209,,1,,,,
407,해담채스테이,서울특별시 강서구 화곡동 921-19 ,서울특별시 강서구 곰달래로 70-1 (화곡동),37.5300336002564,126.840609200323,20140725,,1,,,,
408,에스알호텔,서울특별시 강서구 등촌동 678-11번지 ,서울특별시 강서구 강서로 400 (등촌동),37.56113198787,126.839465822584,20141125,,1,,,,
409,필호스텔,서울특별시 강서구 화곡동 72-1번지 ,"서울특별시 강서구 화곡로 248-13 (화곡동, 필호스텔)",37.5474824829345,126.846418528039,20160121,,1,,,,
410,로얄스퀘어호텔,서울특별시 강서구 공항동 1375 ,"서울특별시 강서구 공항대로 30 (공항동, 로얄스퀘어호텔서울)",37.5606329850425,126.810287456585,20170530,,1,,,,
411,나이아가라관광호텔,서울특별시 강서구 염창동 259-2,서울특별시 강서구 양천로 743 (염창동),37.5490959538382,126.878574182568,1997-07-26,,1,,,,
412,골든서울호텔,서울특별시 강서구 염창동 260-7번지 ,서울특별시 강서구 공항대로 663 (염창동),37.5479195945365,126.878034045249,20130925,,1,,,,
413,붐 관광호텔,서울특별시 강서구 외발산동 282-2번지 ,서울특별시 강서구 남부순환로 188 (외발산동),37.5485777336956,126.819654399269,20030325,,4,20150511,,,
414,쉐라톤 서울 디큐브시티 호텔,서울특별시 구로구 신도림동 692 ,서울특별시 구로구 경인로 662 (신도림동),37.5085848476582,126.888897552736,20110908,,3,20211101,,,
415,호텔 트리플8,서울특별시 금천구 시흥동 888-11 ,서울특별시 금천구 시흥대로56길 15 (시흥동),37.4526744421067,126.902442814766,20191122,,1,,,,
416,(주)컴앤스테이 강서,서울특별시 강서구 등촌동 637-9,서울특별시 강서구 화곡로68길 116 (등촌동),37.5568229060379,126.859939092295,20150126,,1,,,,
417,한중레지던스,서울특별시 구로구 가리봉동 135-66 ,서울특별시 구로구 남부순환로105길 20 (가리봉동),37.4793383843602,126.891549238496,20190904,,1,,,,
418,가리봉 호스텔,서울특별시 구로구 가리봉동 127-7 가리봉 호스텔 ,"서울특별시 구로구 디지털로19길 9, 가리봉 호스텔 (가리봉동)",37.4801833262148,126.889867158865,20191010,,1,,,,
419,스튜디오 135 호스텔,서울특별시 구로구 가리봉동 135-18 STUDIO 135 ,"서울특별시 구로구 남부순환로105다길 9-1, STUDIO 135 (가리봉동)",37.4797512542643,126.890991826013,20191227,,1,,,,
420,컬리넌호텔 구로,서울특별시 구로구 구로동 1131-2 ,서울특별시 구로구 시흥대로 533 (구로동),37.4811592591278,126.899527934088,20180824,,1,,,,
421,아단아,서울특별시 구로구 가리봉동 131-18 아단아 ,"서울특별시 구로구 디지털로19길 6-8, 아단아 (가리봉동)",37.4803073172742,126.890461897988,20180827,,1,,,,
422,구로 제이에스 호스텔,서울특별시 구로구 가리봉동 135-25 구로 제이에스 호스텔 ,"서울특별시 구로구 남부순환로105길 32, 구로 제이에스 호스텔 (가리봉동)",37.4795041153879,126.891000325241,20180827,,1,,,,
423,스토리호스텔,서울특별시 구로구 가리봉동 131-53,서울특별시 구로구 디지털로19길 6-14 (가리봉동),37.4805265118722,126.890731339687,20190905,,1,,,,
424,바모스하우스,서울특별시 구로구 가리봉동 135-30 바모스하우스 ,"서울특별시 구로구 남부순환로105다길 12, 바모스하우스 (가리봉동)",37.4796642787412,126.891254588215,20180625,,1,,,,
425,호텔 베르누이,서울특별시 구로구 오류동 31-277 ,서울특별시 구로구 경인로 229 (오류동),37.4974460795867,126.84601353033,20141218,,1,,,,
426,코코모호텔,서울특별시 구로구 구로동 569-18 서울인관광호텔 ,"서울특별시 구로구 새말로 20, 서울인관광호텔 (구로동)",37.5019768605585,126.883364679252,20161006,,1,,,,
427,포포인츠 바이 쉐라톤 서울 구로(Four Points by Sheraton Seoul Guro),서울특별시 구로구 구로동 1128-1 ,서울특별시 구로구 디지털로32길 72 (구로동),37.4831975508948,126.898929695371,20101201,,1,,,,
428,호텔 엔티마,서울특별시 영등포구 여의도동 15-13번지 ,서울특별시 영등포구 국회대로68길 24  (여의도동),37.5282855421707,126.920090017812,20010213,,3,,,,
429,호텔 해담채 가산,서울특별시 금천구 가산동 139-8 호텔 해담채 가산 ,"서울특별시 금천구 벚꽃로56길 190, 호텔 해담채 가산 (가산동)",37.4795084133545,126.888748077071,20180207,,3,20220307,,,
430,마인드 관광호텔,서울특별시 금천구 가산동 141-1,서울특별시 금천구 남부순환로 1262 (가산동),37.4788469434364,126.89102626553,20061220,,1,,,,
431,스텔라이,서울특별시 금천구 독산동 335-8 ,서울특별시 금천구 두산로5길 7 (독산동),37.4708978793122,126.890056230528,20200421,,1,,,,
432,이사벨관광호텔,서울특별시 금천구 독산동 152-10 ,서울특별시 금천구 가산로 50 (독산동),37.471724128063,126.897498258035,20041102,,1,,,,
433,골드리버관광호텔,서울특별시 금천구 가산동 547-63 ,"서울특별시 금천구 서부샛길 584 (가산동, 골드리버관광호텔)",37.4783774768688,126.876944684353,20170529,,1,,,,
434,SI(에스아이),서울특별시 금천구 독산동 336-28 ,서울특별시 금천구 벚꽃로 182 (독산동),37.471272864675,126.88783522643,20180920,,1,,,,
435,(주)노보텔앰배서더독산,서울특별시 금천구 독산동 1030-1,서울특별시 금천구 시흥대로 378 (독산동),37.4674722181479,126.898388718998,19970616,,3,20221209,,,
436,스타즈호텔 독산,서울특별시 금천구 독산동 1156 금천롯데캐슬골드파크4차,"서울특별시 금천구 시흥대로 315, 금천롯데캐슬골드파크4차 (독산동)",37.4610556426968,126.896801292984,20190527,,1,,,,
437,바모스,서울특별시 금천구 가산동 238-74 ,서울특별시 금천구 벚꽃로 204 (가산동),37.4730077078943,126.886836334217,20181214,,1,,,,
438,라스베가스 관광호텔,서울특별시 영등포구 영등포동2가 94-154번지 ,서울특별시 영등포구 버드나루로 23  (영등포동2가),37.5207715064241,126.912169385836,20010828,,2,,20010827,20020226,
439,도도관광호텔,서울특별시 영등포구 영등포동2가 94-154번지 ,"서울특별시 영등포구 버드나루로 23 (영등포동2가, 도도관광호텔)",37.5207715064241,126.912169385836,19961021,,3,20170829,,,
440,여의도 관광호텔,서울특별시 영등포구 여의도동 10-3번지 ,서울특별시 영등포구 은행로 62 (여의도동),37.5301885835231,126.925236202965,19750318,,3,20200610,,,
441,영등포관광호텔,서울특별시 영등포구 당산동5가 33-10번지 ,서울특별시 영등포구 선유동2로 72  (당산동5가),37.5346691661854,126.898751317075,19880906,,3,20040517,,,
442,영등포 칸 관광호텔,서울특별시 영등포구 영등포동7가 94-93 ,서울특별시 영등포구 버드나루로 74 (영등포동7가),37.5250507639309,126.90994526239,20150518,,3,20210205,,,
443,토브 호텔 앤 레지던스,서울특별시 영등포구 양평동6가 8번지 ,서울특별시 영등포구 양평로28길 11 (양평동6가),37.5408554972944,126.890543107506,20160830,,3,20200413,,,
444,(주)래도호텔엔티마,서울특별시 영등포구 여의도동 15-13번지 ,서울특별시 영등포구 국회대로68길 24  (여의도동),37.5282855421707,126.920090017812,20010406,,3,20041210,,,
445,라마다 서울 신도림 호텔,서울특별시 구로구 신도림동 432-30,서울특별시 구로구 경인로 624 (신도림동),37.506233737712,126.885378343602,2017-11-10,,1,,,,
446,R 호텔,서울특별시 영등포구 영등포동1가 121-6번지 ,"서울특별시 영등포구 경인로108길 14 (영등포동1가, 레인보우 관광호텔)",37.5172150369558,126.912007161286,20090921,,3,20180426,,,
447,이도,서울특별시 영등포구 당산동3가 136번지 외 1필지 ,서울특별시 영등포구 국회대로36길 2-1 (당산동3가),,,20190722,,1,,,,
448,가예,서울특별시 영등포구 양평동1가 164-7번지 ,서울특별시 영등포구 선유로23길 3 (양평동1가),37.5228436490055,126.889735023673,20191030,,1,,,,
449,따담,서울특별시 영등포구 당산동2가 30-8번지 ,서울특별시 영등포구 영등포로 93 (당산동2가),37.5222884284079,126.891952376768,20180105,,1,,,,
450,서울H,서울특별시 영등포구 양평동3가 30-3번지 ,서울특별시 영등포구 양산로1길 13 (양평동3가),37.5265964234018,126.884930085748,20200616,,1,,,,
451,상상그린 G. HOUSE,서울특별시 영등포구 양평동3가 33-5,서울특별시 영등포구 선유서로31길 10-4 (양평동3가),37.5268219239006,126.885558403004,20211202,,1,,,,
452,바모스,서울특별시 영등포구 영등포동2가 317-2 엔와이호스텔 ,서울특별시 영등포구 영등포로47길 8-1 (영등포동2가),37.5199877866606,126.908687573775,20200707,,1,,,,
453,SH호스텔,서울특별시 영등포구 당산동1가 186-51 SH호스텔 ,"서울특별시 영등포구 영등포로25길 20, SH호스텔 (당산동1가)",37.5227403228607,126.898499788175,20200812,,1,,,,
454,Chateau 관광호텔,서울특별시 영등포구 양평동1가 28-15 ,서울특별시 영등포구 선유로 100 (양평동1가),37.5227841504734,126.890377768386,20161115,,1,,,,
455,호텔 지엠에스[HOTEL GMS],서울특별시 영등포구 영등포동3가 11-3번지 ,"서울특별시 영등포구 경인로 867 (영등포동3가, GMS호텔)",37.5174973892017,126.909005070845,20161230,,1,,,,
456,셀립 여의,서울특별시 영등포구 신길동 65-85 ,서울특별시 영등포구 영등포로 389 (신길동),37.5138972878346,126.921625227718,20161230,,1,,,,
457,여울,서울특별시 영등포구 영등포동2가 34-138번지 ,서울특별시 영등포구 영등포로47길 11-1 (영등포동2가),37.5204295441725,126.90856577036,20170704,,1,,,,
458,가온누리,서울특별시 영등포구 당산동2가 29번지 ,서울특별시 영등포구 선유동1로 6-18 (당산동2가),37.5223189353686,126.892504261101,20170818,,1,,,,
459,다담,서울특별시 영등포구 당산동1가 394-1번지 ,서울특별시 영등포구 당산로16길 13-1 (당산동1가),37.522626362271,126.89757922862,20171031,,1,,,,
460,베스트웨이,서울특별시 영등포구 당산동1가 316-1번지 ,서울특별시 영등포구 당산로20길 6 (당산동1가),37.5234437162757,126.896814178492,20171031,,1,,,,
461,씨엘 관광호텔,서울특별시 영등포구 영등포동4가 163-7,서울특별시 영등포구 영신로32길 8 (영등포동4가),37.5190831910228,126.901848973565,20150409,,1,,,,
462,호텔조커Ⅱ,서울특별시 영등포구 양평동3가 30-26번지 ,서울특별시 영등포구 양산로1길 5 (양평동3가),37.5263877002763,126.884048675933,20150225,,1,,,,
463,노바루스관광호텔,서울특별시 영등포구 양평동1가 9-28번지 ,서울특별시 영등포구 선유로 88-6 (양평동1가),37.5216594644489,126.890707355286,20141103,,1,,,,
464,브이아이피(VIP),서울특별시 영등포구 영등포동1가 75-5,"서울특별시 영등포구 경인로114나길 6 (영등포동1가, VIP빌딩)",37.5175795583424,126.913437199607,20161220,,1,,,,
465,켄싱턴호텔 여의도,서울특별시 영등포구 여의도동 13-3,서울특별시 영등포구 국회대로76길 16 (여의도동),37.5302591702075,126.921816732275,20010219,,1,,,,
466,콘래드 서울 호텔,서울특별시 영등포구 여의도동 23 ,서울특별시 영등포구 국제금융로 10 (여의도동),37.5249785804444,126.925298305571,20121023,,1,,,,
467,갤럭시 관광호텔,서울특별시 영등포구 당산동 121-159 ,"서울특별시 영등포구 버드나루로 90 (당산동, 스카이리버)",37.5263312475229,126.909095479487,20150123,,1,,,,
468,더 스테이트 선유호텔,서울특별시 영등포구 양평동5가 62-3번지 더 스테이트 선유 호텔 ,서울특별시 영등포구 양평로 132 (양평동5가),37.5385010818505,126.893384632634,20180109,,1,,,,
469,베니키아 호텔 카카오,서울특별시 영등포구 영등포동1가 100번지 코코아관광호텔 ,"서울특별시 영등포구 경인로108길 15, 코코아관광호텔 (영등포동1가)",37.5174691148632,126.911879607512,20180607,,1,,,,
470,더 리베라,서울특별시 영등포구 당산동1가 311번지 ,서울특별시 영등포구 당산로20길 5-1 (당산동1가),37.5235952025818,126.896949267573,20181212,,1,,,,
471,맨하탄,서울특별시 영등포구 여의도동 13-3번지 1층 ,"서울특별시 영등포구 국회대로76길 16  (여의도동,1층)",37.5302591702075,126.921816732275,19960704,,4,,,,
472,글래드호텔앤리조트(주) 글래드 여의도,서울특별시 영등포구 여의도동 17-5,서울특별시 영등포구 의사당대로 16 (여의도동),37.5274439943249,126.917323278509,20141230,,1,,,,
473,호텔AROZO,서울특별시 영등포구 양평동3가 30-8,서울특별시 영등포구 양산로1길 3-1 (양평동3가),37.5263466828545,126.883934705063,20150225,,1,,,,
474,라스베가스,서울특별시 영등포구 영등포동2가 94-154번지 ,서울특별시 영등포구 버드나루로 23  (영등포동2가),37.5207715064241,126.912169385836,19961028,,4,,,,
475,"스카이라운지,나이트",서울특별시 영등포구 여의도동 13-3번지 ,서울특별시 영등포구 국회대로76길 16  (여의도동),37.5302591702075,126.921816732275,19961119,,4,,,,
476,맨하탄단란주점,서울특별시 영등포구 여의도동 13-3번지 ,서울특별시 영등포구 국회대로76길 16  (여의도동),37.5302591702075,126.921816732275,19970303,,4,,,,
477,여의도관광호텔나이트,서울특별시 영등포구 여의도동 10-3번지 ,서울특별시 영등포구 은행로 62  (여의도동),37.5301885835231,126.925236202965,19970314,,4,,,,
478,여의도관광호텔,서울특별시 영등포구 여의도동 10-3번지 ,서울특별시 영등포구 은행로 62  (여의도동),37.5301885835231,126.925236202965,19970624,,4,,,,
479,온정개발,서울특별시 영등포구 영등포동2가 94-154번지 ,서울특별시 영등포구 버드나루로 23  (영등포동2가),37.5207715064241,126.912169385836,19970624,,4,,,,
480,여의도관광호텔바,서울특별시 영등포구 여의도동 10-3번지 ,서울특별시 영등포구 은행로 62  (여의도동),37.5301885835231,126.925236202965,19960627,,4,,,,
481,맨하탄호텔,서울특별시 영등포구 여의도동 13-3번지 ,서울특별시 영등포구 국회대로76길 16  (여의도동),37.5302591702075,126.921816732275,19971020,,4,,,,
482,라스베가스관광호텔,서울특별시 영등포구 영등포동2가 94-154번지 ,서울특별시 영등포구 버드나루로 23  (영등포동2가),37.5207715064241,126.912169385836,19971114,,4,,,,
483,여의도관광호텔,서울특별시 영등포구 여의도동 10-3번지 ,서울특별시 영등포구 은행로 62  (여의도동),37.5301885835231,126.925236202965,19980205,,4,,,,
484,맨하탄호텔터키베스,서울특별시 영등포구 여의도동 13-3번지 ,서울특별시 영등포구 국회대로76길 16  (여의도동),37.5302591702075,126.921816732275,19980304,,4,,,,
485,여의도관광(칵테일바),서울특별시 영등포구 여의도동 10-3번지 ,서울특별시 영등포구 은행로 62  (여의도동),37.5301885835231,126.925236202965,19980618,,4,,,,
486,여의도관광호텔,서울특별시 영등포구 여의도동 10-3번지 ,서울특별시 영등포구 은행로 62  (여의도동),37.5301885835231,126.925236202965,19980620,,4,,,,
487,주식회사 에스알호텔,서울특별시 동작구 사당동 1043-6 ,서울특별시 동작구 동작대로1길 15 (사당동),37.4771517581837,126.980409232798,20131008,,1,,,,
488,핸드픽트.서울 호텔,서울특별시 동작구 상도동 353-2번지 ,서울특별시 동작구 상도로 120 (상도동),37.5012312312456,126.933525737672,20160107,,1,,,,
489,알빈,서울특별시 관악구 신림동 1639-48번지 ,"서울특별시 관악구 남부순환로 1590-15, 알빈 (신림동)",37.4833106920699,126.927765381558,20180314,,3,20190315,,,
490,상지,서울특별시 관악구 신림동 1432-21,서울특별시 관악구 신림동3길 13-8 (신림동),37.4868769605481,126.927892995831,20190325,,1,,,,
491,골드빌,서울특별시 관악구 신림동 1426-12,서울특별시 관악구 신림로70길 14 (신림동),37.4876702641539,126.929630021673,20210923,,1,,,,
492,팰리스,서울특별시 관악구 신림동 1426-11,서울특별시 관악구 봉천로12길 25 (신림동),37.4875754135307,126.929672851433,20210923,,1,,,,
493,K2호텔,서울특별시 관악구 신림동 ,서울특별시 관악구 신림로64길 29 (신림동),37.4874127684412,126.927123713685,20140109,,1,,,,
494,신트라(SINTRA) 호텔,서울특별시 관악구 신림동 1421-47 ,"서울특별시 관악구 신림로66길 16 (신림동, 신트라호텔)",37.4853256894389,126.930591824481,20151118,,1,,,,
495,어반(Urban)호텔,서울특별시 관악구 신림동 1569-5 ,서울특별시 관악구 난곡로64길 5 (신림동),37.4813467201945,126.914973688007,20160829,,1,,,,
496,(주)관광호텔뜨랑블루,서울특별시 관악구 신림동 1433-122 ,"서울특별시 관악구 신림동7길 52 (신림동, 발리모텔)",37.4845349420839,126.926821569304,20160913,,1,,,,
497,스팅,서울특별시 관악구 신림동 1463-65 ,"서울특별시 관악구 관천로 64 (신림동, 스팅)",37.4850045652974,126.925551934291,20170829,,1,,,,
498,그랑블루,서울특별시 관악구 신림동 1432-14,서울특별시 관악구 신림동1길 6-5 (신림동),37.486962353272,126.927855600675,20181030,,1,,,,
499,어반스테이,서울특별시 관악구 신림동 1432-55 ,서울특별시 관악구 신림로65길 16-18 (신림동),37.4858619963809,126.928521274174,20180525,,1,,,,
500,쉐라톤 서울 팔래스 강남 호텔,서울특별시 서초구 반포동 64-1 ,서울특별시 서초구 사평대로 160 (반포동),37.5007954546355,127.001698737223,19820918,,3,20210308,,,
501,센트로관광호텔,서울특별시 서초구 서초동 1594-3번지 ,서울특별시 서초구 효령로55길 39 (서초동),37.4865667420998,127.014018453387,19990106,,3,20170929,,,
502,호텔 라리아,서울특별시 서초구 서초동 1595-4 ,서울특별시 서초구 반포대로18길 62 (서초동),37.4872883035462,127.013727657935,20180105,,3,20210402,,,
503,주식회사 프렌드호텔,서울특별시 서초구 서초동 1605-3 프랜드호텔 ,"서울특별시 서초구 효령로 345, 프랜드호텔 (서초동)",37.4869701395101,127.021667825671,20010928,,3,20210923,,,
504,(주)CS프리미어호텔서울,서울특별시 관악구 신림동 1474-11,"서울특별시 관악구 남부순환로 1458 (신림동, CS프리미어호텔)",37.4811932571071,126.912842318381,20170907,,1,,,,
505,더케이호텔앤리조트(주) 더케이호텔서울,서울특별시 서초구 양재동 202 ,서울특별시 서초구 바우뫼로12길 70 (양재동),37.4667732404246,127.032815607548,19901230,,1,,,,
506,더리버사이드호텔,서울특별시 서초구 잠원동 6-1번지 ,"서울특별시 서초구 강남대로107길 6 (잠원동, 더리버사이드호텔)",37.5186452342764,127.018100876691,19940916,,1,,,,
507,호텔티롤,서울특별시 서초구 잠원동 18-5번지 호텔티롤 ,"서울특별시 서초구 나루터로 64, 호텔티롤 (잠원동)",37.5150563480013,127.0169468296,20090427,,1,,,,
508,유원관광호텔,서울특별시 서초구 서초동 1589-4번지 ,서울특별시 서초구 반포대로12길 29 (서초동),37.4851740962776,127.012850773616,20111114,,1,,,,
509,호텔 소설(小雪),서울특별시 서초구 서초동 1594-4번지 ,서울특별시 서초구 반포대로14길 51 (서초동),37.4863473719581,127.013803128949,20140412,,1,,,,
510,호텔 페이토,서울특별시 서초구 서초동 1361-9 ,서울특별시 서초구 강남대로 259 (서초동),37.486741211983,127.032576378098,20150902,,1,,,,
511,신라스테이 서초,서울특별시 서초구 서초동 1339-1번지 ,서울특별시 서초구 효령로 427 (서초동),37.4894569593064,127.030126571449,20170403,,1,,,,
512,업플로 호스텔,서울특별시 서초구 서초동 1670-15 ,"서울특별시 서초구 서초대로56길 18, 업플로 호스텔 (서초동)",37.4937616167042,127.017004550268,20180306,,1,,,,
513,프로비스타 가족호텔,서울특별시 서초구 서초동 1677-8번지 ,서울특별시 서초구 서초대로 338 (서초동),37.4948157301153,127.018628870106,20070104,,1,,,,
514,JW메리어트호텔 서울,서울특별시 서초구 반포동 19-3 ,서울특별시 서초구 신반포로 176 (반포동),37.5043641148563,127.003620888061,20000728,,1,,,,
515,힐튼 가든 인 서울 강남,서울특별시 서초구 서초동 1362-26 준타워 ,"서울특별시 서초구 강남대로 253, 준타워 (서초동)",37.4861512219599,127.032612190841,20210708,,1,,,,
516,오라카이 청계산 호텔,서울특별시 서초구 신원동 271-21번지 오라카이 청계산호텔 ,"서울특별시 서초구 청계산로9길 1-7, 오라카이 청계산호텔 (신원동)",37.4492868224767,127.054752875829,20181114,,1,,,,
517,더 리센츠 프리미엄 강남호텔,서울특별시 강남구 신사동 514-2 ,서울특별시 강남구 도산대로 119 (신사동),37.5173060483792,127.021474569236,20150305,,3,20210531,,,
518,보리호텔(Boree Hotel),서울특별시 강남구 역삼동 789-11 ,서울특별시 강남구 역삼로 160 (역삼동),37.4947922181209,127.036695937822,20150723,,3,20210504,,,
519,부띠끄 호텔 엑스와이엠,서울특별시 강남구 삼성동 168-16 ,"서울특별시 강남구 테헤란로 611 (삼성동, 뷰티크호텔XYM)",37.5095835943361,127.064275800005,20151228,,3,20210630,,,
520,오아시스 호스텔,서울특별시 강남구 역삼동 823-11 ,"서울특별시 강남구 테헤란로8길 13, 6층 (역삼동)",37.4979973570155,127.031761841669,20160317,,3,20210121,,,
521,한솔 호스텔,서울특별시 강남구 논현동 80-24번지 ,"서울특별시 강남구 논현로 716, 3,4층 (논현동, 한솔빌딩)",37.5168218298268,127.029856251883,20160808,,3,20180104,,,
522,왈츠호텔,서울특별시 강남구 논현동 201-5 ,서울특별시 강남구 강남대로112길 20 (논현동),37.5055153916728,127.026068622665,20170818,,3,20210713,,,
523,호텔 더 디자이너스,서울특별시 강남구 삼성동 144-7 ,서울특별시 강남구 테헤란로79길 7 (삼성동),37.5073681803556,127.055046238948,20120705,,3,20210402,,,
524,호텔 G,서울특별시 강남구 논현동 56-21 ,"서울특별시 강남구 학동로 141 (논현동, 호텔G)",37.5130439596492,127.026280493155,20030626,,3,20200812,,,
525,베네치아 관광호텔,서울특별시 강남구 역삼동 606-22번지 606-28 ,서울특별시 강남구 논현로 561 (역삼동),37.5067425962965,127.033119350876,20030110,,3,20160412,,,
526,케이팝호텔,서울특별시 강남구 역삼동 662-7번지 ,서울특별시 강남구 언주로 547 (역삼동),37.5066503589768,127.040021442267,20081103,,3,20180713,,,
527,글래드 라이브,서울특별시 강남구 논현동 ,서울특별시 강남구 봉은사로 223 (논현동),37.5126451506882,127.030154778539,20100722,,3,20220215,,,
528,제이비스호텔,서울특별시 강남구 대치동 ,서울특별시 강남구 선릉로90길 46 (대치동),37.4932421505467,127.056693501258,20120117,,3,20191017,,,
529,르 메르디앙 서울 호텔,서울특별시 강남구 역삼동 602 ,"서울특별시 강남구 봉은사로 120 (역삼동, 호텔 리츠칼튼 서울)",37.5048664149522,127.026796175936,19780510,,3,20210826,,,
530,호텔프리마Ⅱ,서울특별시 강남구 청담동 129-7번지 ,서울특별시 강남구 압구정로79길 76  (청담동),37.5256040446866,127.053667026561,19850221,,3,20060703,,,
531,라미드 호텔(RAMID HOTEL),서울특별시 강남구 삼성동 112-5 ,"서울특별시 강남구 봉은사로 410 (삼성동, 라마다서울호텔)",37.5102950552506,127.045388417533,19861214,,3,20211231,,,
532,벨레상스 서울 호텔,서울특별시 강남구 역삼동 676번지 ,"서울특별시 강남구 테헤란로 237 (역삼동, 삼부오피스빌딩)",37.5032117055936,127.041491531079,19880603,,3,20170112,,,
533,그린그래스관광호텔,서울특별시 강남구 삼성동 141-10번지 ,"서울특별시 강남구 테헤란로63길 9 (삼성동, 그린그래스관광호텔)",37.5058075414294,127.050210929466,19881208,,3,20160815,,,
534,다이내스티관광호텔,서울특별시 강남구 논현동 202-7번지 ,"서울특별시 강남구 봉은사로 125 (논현동, 다이내스티관광호텔)",37.5056097382122,127.026423331049,19891220,,3,20180801,,,
